sample_id,stage,time_s,value,sample_role_cn
B_typical_B021_3,primary_processed,0.0053333333333333,-0.1165922925189394,典型样本
B_typical_B021_3,primary_processed,0.0054166666666666,-0.126754630181277,典型样本
B_typical_B021_3,primary_processed,0.0055,0.1081986165719697,典型样本
B_typical_B021_3,primary_processed,0.0055833333333333,-0.0324481366747835,典型样本
B_typical_B021_3,primary_processed,0.0056666666666666,-0.1759403444669913,典型样本
B_typical_B021_3,primary_processed,0.00575,0.0277129022862554,典型样本
B_typical_B021_3,primary_processed,0.0058333333333333,0.1858388763122294,典型样本
B_typical_B021_3,primary_processed,0.0059166666666666,-0.0178143704410173,典型样本
B_typical_B021_3,primary_processed,0.006,-0.2458572275838745,典型样本
B_typical_B021_3,primary_processed,0.0060833333333333,0.1077921230654762,典型样本
B_typical_B021_3,primary_processed,0.0061666666666666,0.2541297854031386,典型样本
B_typical_B021_3,primary_processed,0.00625,-0.2515481366747835,典型样本
B_typical_B021_3,primary_processed,0.0063333333333333,-0.0686260587527056,典型样本
B_typical_B021_3,primary_processed,0.0064166666666666,0.3724193957927489,典型样本
B_typical_B021_3,primary_processed,0.0065,-0.1674039808306277,典型样本
B_typical_B021_3,primary_processed,0.0065833333333333,-0.2556130717397186,典型样本
B_typical_B021_3,primary_processed,0.0066666666666666,0.3447778373511905,典型样本
B_typical_B021_3,primary_processed,0.00675,-0.0056195652462121,典型样本
B_typical_B021_3,primary_processed,0.0068333333333333,-0.4612987860254329,典型样本
B_typical_B021_3,primary_processed,0.0069166666666666,0.3232336815070347,典型样本
B_typical_B021_3,primary_processed,0.007,0.3333960191693723,典型样本
B_typical_B021_3,primary_processed,0.0070833333333333,-0.312115669142316,典型样本
B_typical_B021_3,primary_processed,0.0071666666666666,0.0630778373511904,典型样本
B_typical_B021_3,primary_processed,0.00725,0.3874596555330087,典型样本
B_typical_B021_3,primary_processed,0.0073333333333333,-0.2491091756358225,典型样本
B_typical_B021_3,primary_processed,0.0074166666666666,-0.2100857990124459,典型样本
B_typical_B021_3,primary_processed,0.0075,0.0992557594291125,典型样本
B_typical_B021_3,primary_processed,0.0075833333333333,-0.0263507340773809,典型样本
B_typical_B021_3,primary_processed,0.0076666666666666,-0.1422013834280303,典型样本
B_typical_B021_3,primary_processed,0.00775,0.1642947204680735,典型样本
B_typical_B021_3,primary_processed,0.0078333333333333,0.2935596555330086,典型样本
B_typical_B021_3,primary_processed,0.0079166666666666,0.0882804347537878,典型样本
B_typical_B021_3,primary_processed,0.008,0.0496635516369047,典型样本
B_typical_B021_3,primary_processed,0.0080833333333333,0.0208025126758658,典型样本
B_typical_B021_3,primary_processed,0.0081666666666666,-0.0206598249864718,典型样本
B_typical_B021_3,primary_processed,0.00825,-0.0291961886228355,典型样本
B_typical_B021_3,primary_processed,0.0083333333333333,-0.1210637210903679,典型样本
B_typical_B021_3,primary_processed,0.0084166666666666,-0.0365130717397186,典型样本
B_typical_B021_3,primary_processed,0.0085,-0.0202533314799783,典型样本
B_typical_B021_3,primary_processed,0.0085833333333333,-0.1296000847267316,典型样本
B_typical_B021_3,primary_processed,0.0086666666666666,-0.0348870977137446,典型样本
B_typical_B021_3,primary_processed,0.00875,0.2077895256628788,典型样本
B_typical_B021_3,primary_processed,0.0088333333333333,-0.0584637210903679,典型样本
B_typical_B021_3,primary_processed,0.0089166666666666,-0.1300065782332251,典型样本
B_typical_B021_3,primary_processed,0.009,0.2167323828057359,典型样本
B_typical_B021_3,primary_processed,0.0090833333333333,0.0915323828057359,典型样本
B_typical_B021_3,primary_processed,0.0091666666666666,-0.095454630181277,典型样本
B_typical_B021_3,primary_processed,0.00925,0.1203934217667749,典型样本
B_typical_B021_3,primary_processed,0.0093333333333333,0.1142960191693723,典型样本
B_typical_B021_3,primary_processed,0.0094166666666666,-0.1747208639475108,典型样本
B_typical_B021_3,primary_processed,0.0095,-0.1210637210903679,典型样本
B_typical_B021_3,primary_processed,0.0095833333333333,-0.1535832016098485,典型样本
B_typical_B021_3,primary_processed,0.0096666666666666,-0.1686234613501082,典型样本
B_typical_B021_3,primary_processed,0.00975,0.0407206944940476,典型样本
B_typical_B021_3,primary_processed,0.0098333333333333,-0.0210663184929653,典型样本
B_typical_B021_3,primary_processed,0.0099166666666666,0.033810304883658,典型样本
B_typical_B021_3,primary_processed,0.01,0.0907193957927489,典型样本
B_typical_B021_3,primary_processed,0.0100833333333333,0.0630778373511904,典型样本
B_typical_B021_3,primary_processed,0.0101666666666666,-0.0019611236877705,典型样本
B_typical_B021_3,primary_processed,0.01025,0.0293388763122294,典型样本
B_typical_B021_3,primary_processed,0.0103333333333333,-0.1279741107007576,典型样本
B_typical_B021_3,primary_processed,0.0104166666666666,-0.1978909938176407,典型样本
B_typical_B021_3,primary_processed,0.0105,0.0317778373511904,典型样本
B_typical_B021_3,primary_processed,0.0105833333333333,0.0606388763122294,典型样本
B_typical_B021_3,primary_processed,0.0106666666666666,-0.0157819029085497,典型样本
B_typical_B021_3,primary_processed,0.01075,0.0748661490395021,典型样本
B_typical_B021_3,primary_processed,0.0108333333333333,0.2703895256628788,典型样本
B_typical_B021_3,primary_processed,0.0109166666666666,0.0098271880005411,典型样本
B_typical_B021_3,primary_processed,0.011,-0.2015494353760822,典型样本
B_typical_B021_3,primary_processed,0.0110833333333333,0.1207999152732683,典型样本
B_typical_B021_3,primary_processed,0.0111666666666666,0.0500700451433982,典型样本
B_typical_B021_3,primary_processed,0.01125,-0.0755364483630952,典型样本
B_typical_B021_3,primary_processed,0.0113333333333333,0.0858414737148268,典型样本
B_typical_B021_3,primary_processed,0.0114166666666666,0.0045427724161255,典型样本
B_typical_B021_3,primary_processed,0.0115,-0.2226870977137446,典型样本
B_typical_B021_3,primary_processed,0.0115833333333333,0.0858414737148268,典型样本
B_typical_B021_3,primary_processed,0.0116666666666666,0.1468154996888528,典型样本
B_typical_B021_3,primary_processed,0.01175,-0.1970780068046537,典型样本
B_typical_B021_3,primary_processed,0.0118333333333333,-0.0430169678436147,典型样本
B_typical_B021_3,primary_processed,0.0119166666666666,0.0777116035849567,典型样本
B_typical_B021_3,primary_processed,0.012,-0.0056195652462121,典型样本
B_typical_B021_3,primary_processed,0.0120833333333333,0.0126726425459956,典型样本
B_typical_B021_3,primary_processed,0.0121666666666666,0.035436278909632,典型样本
B_typical_B021_3,primary_processed,0.01225,-0.031228656155303,典型样本
B_typical_B021_3,primary_processed,0.0123333333333333,-0.0897637210903679,典型样本
B_typical_B021_3,primary_processed,0.0124166666666666,-0.0417974873241342,典型样本
B_typical_B021_3,primary_processed,0.0125,-0.0592767081033549,典型样本
B_typical_B021_3,primary_processed,0.0125833333333333,-0.0816338509604978,典型样本
B_typical_B021_3,primary_processed,0.0126666666666666,-0.0434234613501082,典型样本
B_typical_B021_3,primary_processed,0.01275,0.1232388763122294,典型样本
B_typical_B021_3,primary_processed,0.0128333333333333,0.1968142009875541,典型样本
B_typical_B021_3,primary_processed,0.0129166666666666,0.098849265922619,典型样本
B_typical_B021_3,primary_processed,0.013,0.0134856295589826,典型样本
B_typical_B021_3,primary_processed,0.0130833333333333,-0.1182182665449134,典型样本
B_typical_B021_3,primary_processed,0.0131666666666666,0.0516960191693722,典型样本
B_typical_B021_3,primary_processed,0.01325,-0.0629351496617965,典型样本
B_typical_B021_3,primary_processed,0.0133333333333333,-0.1743143704410173,典型样本
B_typical_B021_3,primary_processed,0.0134166666666666,0.0842154996888528,典型样本
B_typical_B021_3,primary_processed,0.0135,0.0870609542343073,典型样本
B_typical_B021_3,primary_processed,0.0135833333333333,0.0138921230654761,典型样本
B_typical_B021_3,primary_processed,0.0136666666666666,0.1781154996888528,典型样本
B_typical_B021_3,primary_processed,0.01375,0.2549427724161256,典型样本
B_typical_B021_3,primary_processed,0.0138333333333333,-0.060089695116342,典型样本
B_typical_B021_3,primary_processed,0.0139166666666666,-0.0035870977137445,典型样本
B_typical_B021_3,primary_processed,0.014,0.1586038113771645,典型样本
B_typical_B021_3,primary_processed,0.0140833333333333,-0.1198442405708874,典型样本
B_typical_B021_3,primary_processed,0.0141666666666666,-0.1649650197916667,典型样本
B_typical_B021_3,primary_processed,0.01425,-0.003180604207251,典型样本
B_typical_B021_3,primary_processed,0.0143333333333333,0.06998822696158,典型样本
B_typical_B021_3,primary_processed,0.0144166666666666,-0.155615669142316,典型样本
B_typical_B021_3,primary_processed,0.0145,-0.0352935912202381,典型样本
B_typical_B021_3,primary_processed,0.0145833333333333,0.1321817334550866,典型样本
B_typical_B021_3,primary_processed,0.0146666666666666,-0.0422039808306277,典型样本
B_typical_B021_3,primary_processed,0.01475,-0.0552117730384199,典型样本
B_typical_B021_3,primary_processed,0.0148333333333333,0.1923427724161255,典型样本
B_typical_B021_3,primary_processed,0.0149166666666666,0.1134830321563852,典型样本
B_typical_B021_3,primary_processed,0.015,-0.1165922925189394,典型样本
B_typical_B021_3,primary_processed,0.0150833333333333,-0.0397650197916666,典型样本
B_typical_B021_3,primary_processed,0.0151666666666666,0.0537284867018398,典型样本
B_typical_B021_3,primary_processed,0.01525,-0.1678104743371212,典型样本
B_typical_B021_3,primary_processed,0.0153333333333333,-0.3287819029085498,典型样本
B_typical_B021_3,primary_processed,0.0154166666666666,-0.0100909938176406,典型样本
B_typical_B021_3,primary_processed,0.0155,0.0325908243641775,典型样本
B_typical_B021_3,primary_processed,0.0155833333333333,-0.2385403444669913,典型样本
B_typical_B021_3,primary_processed,0.0156666666666666,0.0894999152732684,典型样本
B_typical_B021_3,primary_processed,0.01575,0.404532382805736,典型样本
B_typical_B021_3,primary_processed,0.0158333333333333,0.0569804347537878,典型样本
B_typical_B021_3,primary_processed,0.0159166666666666,-0.060089695116342,典型样本
B_typical_B021_3,primary_processed,0.016,0.1520999152732684,典型样本
B_typical_B021_3,primary_processed,0.0160833333333333,-0.0340741107007575,典型样本
B_typical_B021_3,primary_processed,0.0161666666666666,-0.1373234613501082,典型样本
B_typical_B021_3,primary_processed,0.01625,0.1707986165719697,典型样本
B_typical_B021_3,primary_processed,0.0163333333333333,-0.060902682129329,典型样本
B_typical_B021_3,primary_processed,0.0164166666666666,-0.2137442405708874,典型样本
B_typical_B021_3,primary_processed,0.0165,0.037875239948593,典型样本
B_typical_B021_3,primary_processed,0.0165833333333333,0.2264882269615801,典型样本
B_typical_B021_3,primary_processed,0.0166666666666666,-0.0539922925189394,典型样本
B_typical_B021_3,primary_processed,0.01675,-0.0230987860254329,典型样本
B_typical_B021_3,primary_processed,0.0168333333333333,0.1305557594291125,典型样本
B_typical_B021_3,primary_processed,0.0169166666666666,-0.0401715132981601,典型样本
B_typical_B021_3,primary_processed,0.017,-0.003180604207251,典型样本
B_typical_B021_3,primary_processed,0.0170833333333333,-0.0543987860254329,典型样本
B_typical_B021_3,primary_processed,0.0171666666666666,-0.1023650197916666,典型样本
B_typical_B021_3,primary_processed,0.01725,-0.0548052795319264,典型样本
B_typical_B021_3,primary_processed,0.0173333333333333,0.0805570581304112,典型样本
B_typical_B021_3,primary_processed,0.0174166666666666,-0.0690325522591991,典型样本
B_typical_B021_3,primary_processed,0.0175,-0.0950481366747835,典型样本
B_typical_B021_3,primary_processed,0.0175833333333333,0.1041336815070346,典型样本
B_typical_B021_3,primary_processed,0.0176666666666666,0.0317778373511904,典型样本
B_typical_B021_3,primary_processed,0.01775,0.0248674477408008,典型样本
B_typical_B021_3,primary_processed,0.0178333333333333,0.1224258892992424,典型样本
B_typical_B021_3,primary_processed,0.0179166666666666,0.0256804347537878,典型样本
B_typical_B021_3,primary_processed,0.018,-0.1568351496617965,典型样本
B_typical_B021_3,primary_processed,0.0180833333333333,0.0167375776109307,典型样本
B_typical_B021_3,primary_processed,0.0181666666666666,-0.0808208639475108,典型样本
B_typical_B021_3,primary_processed,0.01825,-0.2588650197916667,典型样本
B_typical_B021_3,primary_processed,0.0183333333333333,0.0016973178706709,典型样本
B_typical_B021_3,primary_processed,0.0184166666666666,0.0118596555330086,典型样本
B_typical_B021_3,primary_processed,0.0185,-0.0434234613501082,典型样本
B_typical_B021_3,primary_processed,0.0185833333333333,0.1752700451433982,典型样本
B_typical_B021_3,primary_processed,0.0186666666666666,0.2935596555330086,典型样本
B_typical_B021_3,primary_processed,0.01875,-0.0161883964150432,典型样本
B_typical_B021_3,primary_processed,0.0188333333333333,0.126084330857684,典型样本
B_typical_B021_3,primary_processed,0.0189166666666666,0.3020960191693723,典型样本
B_typical_B021_3,primary_processed,0.019,-0.309676708103355,典型样本
B_typical_B021_3,primary_processed,0.0190833333333333,-0.0316351496617965,典型样本
B_typical_B021_3,primary_processed,0.0191666666666666,0.3419323828057359,典型样本
B_typical_B021_3,primary_processed,0.01925,-0.3072377470643939,典型样本
B_typical_B021_3,primary_processed,0.0193333333333333,-0.2202481366747836,典型样本
B_typical_B021_3,primary_processed,0.0194166666666666,0.3590051100784633,典型样本
B_typical_B021_3,primary_processed,0.0195,0.0773051100784632,典型样本
B_typical_B021_3,primary_processed,0.0195833333333333,-0.251954630181277,典型样本
B_typical_B021_3,primary_processed,0.0196666666666666,0.2760804347537879,典型样本
B_typical_B021_3,primary_processed,0.01975,0.1756765386498918,典型样本
B_typical_B021_3,primary_processed,0.0198333333333333,-0.2178091756358225,典型样本
B_typical_B021_3,primary_processed,0.0199166666666666,0.00738822696158,典型样本
B_typical_B021_3,primary_processed,0.02,0.1240518633252164,典型样本
B_typical_B021_3,primary_processed,0.0200833333333333,-0.1279741107007576,典型样本
B_typical_B021_3,primary_processed,0.0201666666666666,-0.2942299548566017,典型样本
B_typical_B021_3,primary_processed,0.02025,0.2167323828057359,典型样本
B_typical_B021_3,primary_processed,0.0203333333333333,0.0813700451433982,典型样本
B_typical_B021_3,primary_processed,0.0204166666666666,-0.3836585262851731,典型样本
B_typical_B021_3,primary_processed,0.0205,0.1305557594291125,典型样本
B_typical_B021_3,primary_processed,0.0205833333333333,0.2955921230654762,典型样本
B_typical_B021_3,primary_processed,0.0206666666666666,-0.1783793055059524,典型样本
B_typical_B021_3,primary_processed,0.02075,0.0504765386498917,典型样本
B_typical_B021_3,primary_processed,0.0208333333333333,0.2894947204680736,典型样本
B_typical_B021_3,primary_processed,0.0209166666666666,-0.2267520327786797,典型样本
B_typical_B021_3,primary_processed,0.021,-0.2710598249864718,典型样本
B_typical_B021_3,primary_processed,0.0210833333333333,0.036249265922619,典型样本
B_typical_B021_3,primary_processed,0.0211666666666666,-0.1865091756358225,典型样本
B_typical_B021_3,primary_processed,0.02125,-0.1775663184929654,典型样本
B_typical_B021_3,primary_processed,0.0213333333333333,-0.0873247600514069,典型样本
B_typical_B021_3,primary_processed,0.0214166666666666,0.0305583568317099,典型样本
B_typical_B021_3,primary_processed,0.0215,0.1382791360524891,典型样本
B_typical_B021_3,primary_processed,0.0215833333333333,0.0610453698187229,典型样本
B_typical_B021_3,primary_processed,0.0216666666666666,0.0618583568317099,典型样本
B_typical_B021_3,primary_processed,0.02175,0.1760830321563853,典型样本
B_typical_B021_3,primary_processed,0.0218333333333333,0.0094206944940476,典型样本
B_typical_B021_3,primary_processed,0.0219166666666666,-0.0686260587527056,典型样本
B_typical_B021_3,primary_processed,0.022,0.0630778373511904,典型样本
B_typical_B021_3,primary_processed,0.0220833333333333,-0.0198468379734848,典型样本
B_typical_B021_3,primary_processed,0.0221666666666666,-0.1686234613501082,典型样本
B_typical_B021_3,primary_processed,0.02225,0.0858414737148268,典型样本
B_typical_B021_3,primary_processed,0.0223333333333333,0.1508804347537879,典型样本
B_typical_B021_3,primary_processed,0.0224166666666666,-0.1202507340773809,典型样本
B_typical_B021_3,primary_processed,0.0225,-0.0657806042072511,典型样本
B_typical_B021_3,primary_processed,0.0225833333333333,0.1968142009875541,典型样本
B_typical_B021_3,primary_processed,0.0226666666666666,0.0175505646239177,典型样本
B_typical_B021_3,primary_processed,0.02275,-0.096267617194264,典型样本
B_typical_B021_3,primary_processed,0.0228333333333333,0.0516960191693722,典型样本
B_typical_B021_3,primary_processed,0.0229166666666666,-0.0576507340773809,典型样本
B_typical_B021_3,primary_processed,0.023,-0.1247221626488095,典型样本
B_typical_B021_3,primary_processed,0.0230833333333333,0.0195830321563852,典型样本
B_typical_B021_3,primary_processed,0.0231666666666666,-0.0035870977137445,典型样本
B_typical_B021_3,primary_processed,0.02325,-0.1795987860254329,典型样本
B_typical_B021_3,primary_processed,0.0233333333333333,-0.060902682129329,典型样本
B_typical_B021_3,primary_processed,0.0234166666666666,0.0212090061823593,典型样本
B_typical_B021_3,primary_processed,0.0235,0.004949265922619,典型样本
B_typical_B021_3,primary_processed,0.0235833333333333,0.0732401750135281,典型样本
B_typical_B021_3,primary_processed,0.0236666666666666,-0.0117169678436147,典型样本
B_typical_B021_3,primary_processed,0.02375,-0.1137468379734848,典型样本
B_typical_B021_3,primary_processed,0.0238333333333333,-0.0401715132981601,典型样本
B_typical_B021_3,primary_processed,0.0239166666666666,-0.1934195652462121,典型样本
B_typical_B021_3,primary_processed,0.024,-0.2966689158955627,典型样本
B_typical_B021_3,primary_processed,0.0240833333333333,0.0248674477408008,典型样本
B_typical_B021_3,primary_processed,0.0241666666666666,0.0545414737148268,典型样本
B_typical_B021_3,primary_processed,0.02425,-0.1417948899215368,典型样本
B_typical_B021_3,primary_processed,0.0243333333333333,0.1045401750135281,典型样本
B_typical_B021_3,primary_processed,0.0244166666666666,0.2447804347537878,典型样本
B_typical_B021_3,primary_processed,0.0245,0.0821830321563852,典型样本
B_typical_B021_3,primary_processed,0.0245833333333333,0.1362466685200216,典型样本
B_typical_B021_3,primary_processed,0.0246666666666666,0.2061635516369047,典型样本
B_typical_B021_3,primary_processed,0.02475,-0.0446429418695887,典型样本
B_typical_B021_3,primary_processed,0.0248333333333333,0.0004778373511904,典型样本
B_typical_B021_3,primary_processed,0.0249166666666666,0.1634817334550865,典型样本
B_typical_B021_3,primary_processed,0.025,0.0573869282602813,典型样本
B_typical_B021_3,primary_processed,0.0250833333333333,-0.1535832016098485,典型样本
B_typical_B021_3,primary_processed,0.0251666666666666,0.0846219931953463,典型样本
B_typical_B021_3,primary_processed,0.02525,0.188684330857684,典型样本
B_typical_B021_3,primary_processed,0.0253333333333333,-0.1096819029085498,典型样本
B_typical_B021_3,primary_processed,0.0254166666666666,-0.0487078769345238,典型样本
B_typical_B021_3,primary_processed,0.0255,0.094784330857684,典型样本
B_typical_B021_3,primary_processed,0.0255833333333333,0.0626713438446969,典型样本
B_typical_B021_3,primary_processed,0.0256666666666666,-0.0706585262851731,典型样本
B_typical_B021_3,primary_processed,0.02575,-0.0088715132981601,典型样本
B_typical_B021_3,primary_processed,0.0258333333333333,-0.062528656155303,典型样本
B_typical_B021_3,primary_processed,0.0259166666666666,-0.2267520327786797,典型样本
B_typical_B021_3,primary_processed,0.026,-0.0487078769345238,典型样本
B_typical_B021_3,primary_processed,0.0260833333333333,0.066736278909632,典型样本
B_typical_B021_3,primary_processed,0.0261666666666666,-0.0873247600514069,典型样本
B_typical_B021_3,primary_processed,0.02625,-0.1535832016098485,典型样本
B_typical_B021_3,primary_processed,0.0263333333333333,0.0960038113771645,典型样本
B_typical_B021_3,primary_processed,0.0264166666666666,0.3931505646239178,典型样本
B_typical_B021_3,primary_processed,0.0265,0.0134856295589826,典型样本
B_typical_B021_3,primary_processed,0.0265833333333333,-0.0161883964150432,典型样本
B_typical_B021_3,primary_processed,0.0266666666666666,0.1057596555330086,典型样本
B_typical_B021_3,primary_processed,0.02675,-0.0519598249864718,典型样本
B_typical_B021_3,primary_processed,0.0268333333333333,-0.2222806042072511,典型样本
B_typical_B021_3,primary_processed,0.0269166666666666,-0.0629351496617965,典型样本
B_typical_B021_3,primary_processed,0.027,0.1403116035849567,典型样本
B_typical_B021_3,primary_processed,0.0270833333333333,-0.0987065782332251,典型样本
B_typical_B021_3,primary_processed,0.0271666666666666,-0.0048065782332251,典型样本
B_typical_B021_3,primary_processed,0.02725,0.3529077074810606,典型样本
B_typical_B021_3,primary_processed,0.0273333333333333,0.2146999152732684,典型样本
B_typical_B021_3,primary_processed,0.0274166666666666,-0.1873221626488095,典型样本
B_typical_B021_3,primary_processed,0.0275,0.1147025126758658,典型样本
B_typical_B021_3,primary_processed,0.0275833333333333,0.3675414737148268,典型样本
B_typical_B021_3,primary_processed,0.0276666666666666,-0.1995169678436147,典型样本
B_typical_B021_3,primary_processed,0.02775,-0.2580520327786796,典型样本
B_typical_B021_3,primary_processed,0.0278333333333333,0.2651051100784632,典型样本
B_typical_B021_3,primary_processed,0.0279166666666666,0.0037297854031385,典型样本
B_typical_B021_3,primary_processed,0.028,-0.2930104743371212,典型样本
B_typical_B021_3,primary_processed,0.0280833333333333,0.1480349802083333,典型样本
B_typical_B021_3,primary_processed,0.0281666666666666,0.1305557594291125,典型样本
B_typical_B021_3,primary_processed,0.02825,-0.2783767081033549,典型样本
B_typical_B021_3,primary_processed,0.0283333333333333,0.0134856295589826,典型样本
B_typical_B021_3,primary_processed,0.0284166666666666,0.2025051100784632,典型样本
B_typical_B021_3,primary_processed,0.0285,-0.0865117730384199,典型样本
B_typical_B021_3,primary_processed,0.0285833333333333,-0.1056169678436147,典型样本
B_typical_B021_3,primary_processed,0.0286666666666666,0.1427505646239177,典型样本
B_typical_B021_3,primary_processed,0.02875,-0.0222857990124458,典型样本
B_typical_B021_3,primary_processed,0.0288333333333333,-0.3039857990124459,典型样本
B_typical_B021_3,primary_processed,0.0289166666666666,-0.1617130717397186,典型样本
B_typical_B021_3,primary_processed,0.029,0.0777116035849567,典型样本
B_typical_B021_3,primary_processed,0.0290833333333333,-0.0613091756358225,典型样本
B_typical_B021_3,primary_processed,0.0291666666666666,-0.2458572275838745,典型样本
B_typical_B021_3,primary_processed,0.02925,0.032997317870671,典型样本
B_typical_B021_3,primary_processed,0.0293333333333333,0.131775239948593,典型样本
B_typical_B021_3,primary_processed,0.0294166666666666,-0.1182182665449134,典型样本
B_typical_B021_3,primary_processed,0.0295,-0.0369195652462121,典型样本
B_typical_B021_3,primary_processed,0.0295833333333333,0.0504765386498917,典型样本
B_typical_B021_3,primary_processed,0.0296666666666666,-0.1470793055059524,典型样本
B_typical_B021_3,primary_processed,0.02975,-0.1991104743371212,典型样本
B_typical_B021_3,primary_processed,0.0298333333333333,0.0752726425459956,典型样本
B_typical_B021_3,primary_processed,0.0299166666666666,0.1212064087797619,典型样本
B_typical_B021_3,primary_processed,0.03,-0.1194377470643939,典型样本
B_typical_B021_3,primary_processed,0.0300833333333333,0.0797440711174242,典型样本
B_typical_B021_3,primary_processed,0.0301666666666666,0.2720154996888528,典型样本
B_typical_B021_3,primary_processed,0.03025,0.0325908243641775,典型样本
B_typical_B021_3,primary_processed,0.0303333333333333,-0.1109013834280303,典型样本
B_typical_B021_3,primary_processed,0.0304166666666666,0.0480375776109307,典型样本
B_typical_B021_3,primary_processed,0.0305,0.004949265922619,典型样本
