relative_path,independent_object_id,domain,subgroup,class_label,target_truth_status,load_hp,fault_size_in,outer_race_position_clock,fault_bearing_location,signal_var,native_fs_hz,common_fs_hz,common_points,log_rms,log_mad,skew,kurtosis,crest_factor,impulse_factor,zero_cross_rate,spectral_centroid_norm,rolloff95_norm,spectral_entropy,energy_0_500,energy_500_1500,energy_1500_3000,energy_3000_6000
source_domain/cwru_12khz_de/IR007_3.mat,source_domain/cwru_12khz_de/IR007_3.mat,source,source_12khz_de,IR,known,3.0,0.007,,DE,X108_DE_time,12000,12000,96000,-0.5043502369544846,-0.8034446830415829,-0.01255504021146641,5.280620349483819,4.839063771909499,6.77290745943482,0.4490671777831019,0.47557457110916584,0.62451171875,0.6935683094163467,0.004366087165562959,0.18110871454506364,0.2658351564672305,0.5485393367010967
source_domain/cwru_12khz_de/IR014_0.mat,source_domain/cwru_12khz_de/IR014_0.mat,source,source_12khz_de,IR,known,0.0,0.014,,DE,X169_DE_time,12000,12000,96000,-0.7135276610414503,-1.149833551081387,-0.0799544294592255,22.2220288522302,10.57054309795608,18.35262492345324,0.47980708132376376,0.5037165126639268,0.63916015625,0.8105472517918916,0.01548335287587969,0.03829180255719668,0.44694532304494416,0.4987376685834229
source_domain/cwru_12khz_de/IR014_1.mat,source_domain/cwru_12khz_de/IR014_1.mat,source,source_12khz_de,IR,known,1.0,0.014,,DE,X170_DE_time,12000,12000,96000,-0.7777279428349257,-1.1775967323426308,0.013058147817340507,21.25237438483062,11.366489063802232,18.967508775128262,0.4972968468421546,0.5200722624083469,0.6328125,0.7982889907442499,0.018117888953555705,0.029912590875083155,0.3261125037876034,0.6245099158074603
source_domain/cwru_12khz_de/IR014_2.mat,source_domain/cwru_12khz_de/IR014_2.mat,source,source_12khz_de,IR,known,2.0,0.014,,DE,X171_DE_time,12000,12000,96000,-0.7892576116239906,-1.1807940067727785,0.03270397656752348,22.15848243146045,11.592114017574344,19.205211281239478,0.47559870415316824,0.5099412755787556,0.626953125,0.8003491813466438,0.015616305783531481,0.05482228829715688,0.31837280123151473,0.6101669354757336
source_domain/cwru_12khz_de/IR014_3.mat,source_domain/cwru_12khz_de/IR014_3.mat,source,source_12khz_de,IR,known,3.0,0.014,,DE,X172_DE_time,12000,12000,96000,-0.7402405048666943,-1.084312081016638,0.04678671011330981,18.416618025472147,11.675108960058928,18.300176192744008,0.4213793893686393,0.48563296243338466,0.61767578125,0.7705520500384355,0.012142175769512313,0.13488915238593632,0.27056919096709114,0.5821429575925664
source_domain/cwru_12khz_de/IR021_0.mat,source_domain/cwru_12khz_de/IR021_0.mat,source,source_12khz_de,IR,known,0.0,0.021,,DE,X209_DE_time,12000,12000,96000,-0.2782758022470789,-0.6220027056018014,0.30200131486936144,7.59932341595465,7.16978948231119,10.477381907461679,0.47092157209970936,0.47222279273172,0.55615234375,0.6629923456818589,0.024277750324027625,0.03623220577192204,0.5083109254091506,0.42962432689387614
source_domain/cwru_12khz_de/IR021_1.mat,source_domain/cwru_12khz_de/IR021_1.mat,source,source_12khz_de,IR,known,1.0,0.021,,DE,X210_DE_time,12000,12000,96000,-0.3549695505260101,-0.7101387943023523,0.2636919563874991,7.675172271384576,8.356702351401754,12.346557190040935,0.4695882248773425,0.4715376649665439,0.55712890625,0.6746600857130594,0.017202687353841166,0.028256822099232977,0.5779877575797104,0.3747901133658002
source_domain/cwru_12khz_de/IR021_2.mat,source_domain/cwru_12khz_de/IR021_2.mat,source,source_12khz_de,IR,known,2.0,0.021,,DE,X211_DE_time,12000,12000,96000,-0.3120465731865496,-0.6770502719327066,0.24855185339602526,8.028014515869913,7.440566618054717,11.152892958482605,0.462556901634392,0.46900827268864204,0.552734375,0.6499104975933155,0.011735729238766876,0.026151228431129547,0.6623837316162103,0.28873473224658763
source_domain/cwru_12khz_de/IR021_3.mat,source_domain/cwru_12khz_de/IR021_3.mat,source,source_12khz_de,IR,known,3.0,0.021,,DE,X212_DE_time,12000,12000,96000,-0.35066584587002164,-0.6994149289105791,0.3057717688483932,8.192703796874008,8.009838647531778,11.852585405387288,0.4539005614641819,0.4636732204300498,0.5556640625,0.6623538185491161,0.011733456811855857,0.0349850451826739,0.7081837448230707,0.2435939184877627
source_domain/cwru_12khz_de/IR028_0_(1797rpm).mat,source_domain/cwru_12khz_de/IR028_0_(1797rpm).mat,source,source_12khz_de,IR,known,0.0,0.028,,DE,X056_DE_time,12000,12000,96000,-0.07759613926603702,-0.26731423511471525,0.10390344021942022,3.371565066136349,5.3037609862418735,6.761303739778942,0.3831810748028625,0.36177825779234735,0.509765625,0.721128541598999,0.0025590367321309485,0.2725202185439552,0.6343190167990964,0.08671388697518774
source_domain/cwru_12khz_de/IR028_1_(1772rpm).mat,source_domain/cwru_12khz_de/IR028_1_(1772rpm).mat,source,source_12khz_de,IR,known,1.0,0.028,,DE,X057_DE_time,12000,12000,96000,-0.07606620837011652,-0.25569793982625383,0.0985435124389484,3.191359338298155,4.688764221297578,5.926689801917314,0.3737226429441973,0.34837629825862354,0.50927734375,0.716617758966918,0.0020017680660329553,0.32392332675713587,0.5501747455337647,0.12231698759682566
source_domain/cwru_12khz_de/IR028_2_(1750rpm).mat,source_domain/cwru_12khz_de/IR028_2_(1750rpm).mat,source,source_12khz_de,IR,known,2.0,0.028,,DE,X058_DE_time,12000,12000,96000,-0.07633587196821043,-0.2588936457975885,0.14600869700370508,3.2876093955710837,4.982107507759393,6.3161074438910845,0.3405243804622965,0.3124578521581064,0.50927734375,0.6819982325415979,0.00243250877765456,0.40486733062495317,0.5147406622038015,0.06973994518972307
source_domain/cwru_12khz_de/IR028_3_(1730rpm).mat,source_domain/cwru_12khz_de/IR028_3_(1730rpm).mat,source,source_12khz_de,IR,known,3.0,0.028,,DE,X059_DE_time,12000,12000,96000,-0.08420059997366994,-0.2715865573209373,0.16247545536694719,3.3046765801167637,4.62372192023025,5.882603753480617,0.3169512182418567,0.2819865806300326,0.51025390625,0.6481369146671798,0.004124489846581552,0.5186097793004071,0.40330725499054326,0.07211747490931879
source_domain/cwru_12khz_de/OR007@12_0.mat,source_domain/cwru_12khz_de/OR007@12_0.mat,source,source_12khz_de,OR,known,0.0,0.007,12.0,DE,X156_DE_time,12000,12000,96000,-0.6235454332676181,-0.9429829282201702,-0.03592203555630946,8.09708869486506,7.449544212289404,10.891940789170985,0.5339847290075939,0.5454736010880032,0.61474609375,0.7006824418894437,0.0075379672311854905,0.019264566111876602,0.11169460180896458,0.8609294026914905
source_domain/cwru_12khz_de/OR007@12_1.mat,source_domain/cwru_12khz_de/OR007@12_1.mat,source,source_12khz_de,OR,known,1.0,0.007,12.0,DE,X158_DE_time,12000,12000,96000,-0.6298537825672539,-0.9405153392981718,-0.04753134629212419,7.9765120988305975,8.716013831886555,12.655484153662123,0.5285471723663788,0.5399066005410127,0.61279296875,0.696773580045467,0.0064801519513198475,0.024064925598893103,0.13232897625706538,0.8366266571287936
source_domain/cwru_12khz_de/OR007@12_2.mat,source_domain/cwru_12khz_de/OR007@12_2.mat,source,source_12khz_de,OR,known,2.0,0.007,12.0,DE,X159_DE_time,12000,12000,96000,-0.5673058970994092,-0.9319875439187071,-0.018490306421321608,8.487510110415881,8.524545981575846,12.899301417357774,0.5192554089105095,0.5376627290325315,0.61083984375,0.7154959346658278,0.006790936636907262,0.027527401173322804,0.1460734931863302,0.819340690276018
source_domain/cwru_12khz_de/OR007@12_3.mat,source_domain/cwru_12khz_de/OR007@12_3.mat,source,source_12khz_de,OR,known,3.0,0.007,12.0,DE,X160_DE_time,12000,12000,96000,-0.5922920476052853,-0.9350139985488949,-0.035025647750597584,8.22741249180628,7.473550650906233,11.142157138607404,0.5125157553724518,0.5356920177343533,0.6123046875,0.7173691520797542,0.006893801747239169,0.039295902682423035,0.13414814700990707,0.817809725794151
source_domain/cwru_12khz_de/OR007@3_0.mat,source_domain/cwru_12khz_de/OR007@3_0.mat,source,source_12khz_de,OR,known,0.0,0.007,3.0,DE,X144_DE_time,12000,12000,96000,-0.11370331110440819,-0.36936429186022035,0.06540593680172054,4.234085571171112,4.3495886584887,5.833283403543493,0.44952551589079054,0.45243483065063456,0.48876953125,0.5875591219923014,0.0009357513421767296,0.007122217920985918,0.9533522300498491,0.038331452372509706
source_domain/cwru_12khz_de/OR007@3_1.mat,source_domain/cwru_12khz_de/OR007@3_1.mat,source,source_12khz_de,OR,known,1.0,0.007,3.0,DE,X145_DE_time,12000,12000,96000,-0.07110676722129324,-0.2916993905686907,0.07350694979588332,4.052414036460461,4.092440180535559,5.3642124903845065,0.4495671829914895,0.4511087790659583,0.49072265625,0.5979508094502384,0.0009661144676530083,0.008099639363206982,0.956840337737214,0.03371568805920028
source_domain/cwru_12khz_de/OR007@3_2.mat,source_domain/cwru_12khz_de/OR007@3_2.mat,source,source_12khz_de,OR,known,2.0,0.007,3.0,DE,X146_DE_time,12000,12000,96000,-0.06904945736190998,-0.2848491778555594,0.07343693252622355,3.9493251535074174,4.272199106694109,5.554894002809806,0.44528588839467076,0.44995824355391983,0.490234375,0.5719647274380203,0.0010101985470745418,0.00834727915880904,0.9532594465157718,0.03610765983731066
source_domain/cwru_12khz_de/OR007@3_3.mat,source_domain/cwru_12khz_de/OR007@3_3.mat,source,source_12khz_de,OR,known,3.0,0.007,3.0,DE,X147_DE_time,12000,12000,96000,-0.09898466869405388,-0.32263773874495916,0.08318038293729713,4.0887429157925785,4.545070011026452,5.958632794441181,0.44749424473171595,0.44780577105469077,0.4892578125,0.597316610942849,0.0009525268080356189,0.009481595978514149,0.9519416146661167,0.03549773112109075
source_domain/cwru_12khz_de/OR007@6_0.mat,source_domain/cwru_12khz_de/OR007@6_0.mat,source,source_12khz_de,OR,known,0.0,0.007,6.0,DE,X130_DE_time,12000,12000,96000,-0.1727385898170753,-0.6924100273419207,0.052945127522830863,7.61493542570591,5.369306471074232,8.859521713738479,0.5217450181772727,0.5434816945774673,0.6103515625,0.6544124069307522,0.00126371851057178,0.006250799633661456,0.2510898539869047,0.7410420878540854
source_domain/cwru_12khz_de/OR007@6_1.mat,source_domain/cwru_12khz_de/OR007@6_1.mat,source,source_12khz_de,OR,known,1.0,0.007,6.0,DE,X131_DE_time,12000,12000,96000,-0.2278194308884799,-0.7092349553041076,0.032737235888836695,7.557340025482927,5.258112164523202,8.492308122809458,0.5152241169178846,0.5413086348579191,0.61962890625,0.6698833920111374,0.001590072694333113,0.008416719452026862,0.29447567510455486,0.6951848685321151
source_domain/cwru_12khz_de/OR007@6_2.mat,source_domain/cwru_12khz_de/OR007@6_2.mat,source,source_12khz_de,OR,known,2.0,0.007,6.0,DE,X132_DE_time,12000,12000,96000,-0.24347782158403777,-0.7352818296651074,0.01888544437224051,7.850442315078547,5.426358113220987,8.845079428133955,0.5159116240794175,0.5419628121642318,0.62451171875,0.6633955776630229,0.0014169849454451827,0.010351501234501934,0.27350749519437606,0.7139937858019356
source_domain/cwru_12khz_de/OR007@6_3.mat,source_domain/cwru_12khz_de/OR007@6_3.mat,source,source_12khz_de,OR,known,3.0,0.007,6.0,DE,X133_DE_time,12000,12000,96000,-0.23558480731404954,-0.7305145536740701,-0.0026387975714043978,7.95887061274691,5.559850621209027,9.072031261405868,0.5103803164616298,0.538740421571452,0.62060546875,0.6604866038611296,0.0013627968161623637,0.013696224533975322,0.2742954499536748,0.7003850620173477
source_domain/cwru_12khz_de/OR014@6_0.mat,source_domain/cwru_12khz_de/OR014@6_0.mat,source,source_12khz_de,OR,known,0.0,0.014,6.0,DE,X197_DE_time,12000,12000,96000,-1.0017671656845846,-1.1737397040177198,0.002747170879136836,3.0058203209404946,4.7653419235685375,5.972555875840314,0.5229116969968437,0.5151098889475676,0.71044921875,0.731780296719951,0.039772421776025885,0.12800975008268747,0.0702012452371316,0.7618454513682401
source_domain/cwru_12khz_de/OR014@6_1.mat,source_domain/cwru_12khz_de/OR014@6_1.mat,source,source_12khz_de,OR,known,1.0,0.014,6.0,DE,X198_DE_time,12000,12000,96000,-1.0278549743000176,-1.1955871248712793,-0.0008538316236711999,2.945668496849164,4.313218476397745,5.388474857927264,0.5362451692205127,0.5296819592173033,0.8466796875,0.7176258979977241,0.04699363904460687,0.08028805644530382,0.0766912936888417,0.7956106136975675
source_domain/cwru_12khz_de/OR014@6_2.mat,source_domain/cwru_12khz_de/OR014@6_2.mat,source,source_12khz_de,OR,known,2.0,0.014,6.0,DE,X199_DE_time,12000,12000,96000,-1.0151816819120678,-1.1881818611420303,0.003677508485386292,3.019236320303755,4.907251402907066,6.157532762998947,0.5251408868842383,0.5168340925789175,0.70068359375,0.7246840965781363,0.041943645046046134,0.10127036731057781,0.09523844306100059,0.760585015020253
source_domain/cwru_12khz_de/OR014@6_3.mat,source_domain/cwru_12khz_de/OR014@6_3.mat,source,source_12khz_de,OR,known,3.0,0.014,6.0,DE,X200_DE_time,12000,12000,96000,-1.0228886909318167,-1.2077899686458324,0.005584589398459479,3.898027222824748,7.039694854207935,8.962740360793944,0.4952551589079053,0.48514578507002526,0.69970703125,0.7683949135101468,0.04278005542599215,0.17560428793564956,0.10389072951287352,0.6766970217449024
source_domain/cwru_12khz_de/OR021@12_0.mat,source_domain/cwru_12khz_de/OR021@12_0.mat,source,source_12khz_de,OR,known,0.0,0.021,12.0,DE,X258_DE_time,12000,12000,96000,-0.4159968621905798,-1.1218670874600196,-0.3348123345927596,34.36254227270865,12.155265777445383,28.044536828536167,0.4347024448171335,0.5130419499079341,0.6005859375,0.754376808289575,0.007956299957321299,0.046616129152612595,0.29646038109198114,0.6485820368291408
source_domain/cwru_12khz_de/OR021@12_1.mat,source_domain/cwru_12khz_de/OR021@12_1.mat,source,source_12khz_de,OR,known,1.0,0.021,12.0,DE,X259_DE_time,12000,12000,96000,-0.4540622415722376,-1.1103466644302085,-0.39807387495904456,33.25101288233307,12.169575266911032,26.841467740413123,0.42091063448577587,0.5079928904079088,0.60107421875,0.7630859525706717,0.010051067038541375,0.06393264143931049,0.2614082008560285,0.6638434208954566
source_domain/cwru_12khz_de/OR021@12_2.mat,source_domain/cwru_12khz_de/OR021@12_2.mat,source,source_12khz_de,OR,known,2.0,0.021,12.0,DE,X260_DE_time,12000,12000,96000,-0.4632849226819551,-1.117222182414256,-0.42948279842970016,33.243115760850905,11.930385900405563,26.15424157846408,0.40852508880300836,0.5058363497821,0.6005859375,0.7705199009890429,0.011074969277893447,0.0682946395003169,0.25942949925390224,0.6610097276311795
source_domain/cwru_12khz_de/OR021@12_3.mat,source_domain/cwru_12khz_de/OR021@12_3.mat,source,source_12khz_de,OR,known,3.0,0.021,12.0,DE,X261_DE_time,12000,12000,96000,-0.5051589984441381,-1.112626430725107,-0.444580658588678,33.16228838729781,11.776097904975535,24.935117108506436,0.39551453660975633,0.5052587850166272,0.6005859375,0.7703085505591798,0.010722222887626878,0.0830407242194635,0.21759187358743737,0.68801666700924
source_domain/cwru_12khz_de/OR021@3_0.mat,source_domain/cwru_12khz_de/OR021@3_0.mat,source,source_12khz_de,OR,known,0.0,0.021,3.0,DE,X246_DE_time,12000,12000,96000,-0.5007764303016581,-0.800761083471361,0.09005918464009438,6.999851188870624,8.406751685092715,11.913986226390522,0.31751372410129275,0.3069313464417518,0.57861328125,0.7587856010277629,0.13149167320682587,0.35892001140083907,0.3111918040350276,0.19737930501696893
source_domain/cwru_12khz_de/OR021@3_1.mat,source_domain/cwru_12khz_de/OR021@3_1.mat,source,source_12khz_de,OR,known,1.0,0.021,3.0,DE,X247_DE_time,12000,12000,96000,-0.5466266535311909,-0.848803555417409,0.14796549329897196,7.09867436258485,7.69753125888986,10.95389332044188,0.32937843102532316,0.32009037615304253,0.5869140625,0.7741100732512227,0.12601974506863553,0.3301580062103873,0.32794225987702796,0.21420928215741067
source_domain/cwru_12khz_de/OR021@3_2.mat,source_domain/cwru_12khz_de/OR021@3_2.mat,source,source_12khz_de,OR,known,2.0,0.021,3.0,DE,X248_DE_time,12000,12000,96000,-0.553693836993935,-0.8503002639013097,0.16056670785571056,6.818110248053712,7.574565737934281,10.729034807256635,0.32218043937957686,0.3186557157060601,0.58935546875,0.7715408887055112,0.12071003972375521,0.339761722477357,0.32978907848172273,0.2090645512731283
source_domain/cwru_12khz_de/OR021@3_3.mat,source_domain/cwru_12khz_de/OR021@3_3.mat,source,source_12khz_de,OR,known,3.0,0.021,3.0,DE,X249_DE_time,12000,12000,96000,-0.5537257511072182,-0.8413964205182498,0.15493991286467423,6.405792220449207,8.213738603195223,11.503912303768676,0.31500328128418004,0.30874279198570115,0.58837890625,0.7595267913400396,0.10520998208517612,0.38990244193816687,0.29948339261584667,0.20259243696600768
source_domain/cwru_12khz_de/OR021@6_0.mat,source_domain/cwru_12khz_de/OR021@6_0.mat,source,source_12khz_de,OR,known,0.0,0.021,6.0,DE,X234_DE_time,12000,12000,96000,-0.23219442135339388,-0.8835241599821074,0.1317979755127147,21.01775384218333,11.35062564830606,22.470765025795405,0.4136293086386317,0.49381507490131965,0.60693359375,0.7707956966193039,0.008713919074230901,0.07368230346770688,0.37499211247495606,0.5417353331639634
source_domain/cwru_12khz_de/OR021@6_1.mat,source_domain/cwru_12khz_de/OR021@6_1.mat,source,source_12khz_de,OR,known,1.0,0.021,6.0,DE,X235_DE_time,12000,12000,96000,-0.2442209955152287,-0.9186235823607257,0.13054544115906966,22.21152221568596,10.885555664016497,21.974671054460266,0.42975447660913135,0.5110222488406019,0.6083984375,0.7639440557031102,0.005509402291030257,0.06668015596795303,0.2735920245809813,0.6537375945179333
source_domain/cwru_12khz_de/OR021@6_2.mat,source_domain/cwru_12khz_de/OR021@6_2.mat,source,source_12khz_de,OR,known,2.0,0.021,6.0,DE,X236_DE_time,12000,12000,96000,-0.2477260489503913,-0.921558015699775,0.15481135543696278,23.894134359146328,11.776179149493336,23.980233093714553,0.42472317419973127,0.5128654756823486,0.60693359375,0.7669342339135159,0.005011656990727175,0.06515570360472003,0.2569463093841226,0.6725162943380859
source_domain/cwru_12khz_de/OR021@6_3.mat,source_domain/cwru_12khz_de/OR021@6_3.mat,source,source_12khz_de,OR,known,3.0,0.021,6.0,DE,X237_DE_time,12000,12000,96000,-0.26394818607168236,-0.9334981349439456,0.13283698119092424,23.775744111788107,12.224372402545416,24.909821623714738,0.42645235887873834,0.5156065996342911,0.60498046875,0.7649932428494861,0.0049895137653664,0.06633198563303251,0.22072756785923037,0.7074691701165559
source_domain/cwru_12khz_fe/B007_0.mat,source_domain/cwru_12khz_fe/B007_0.mat,source,source_12khz_fe,B,known,0.0,0.007,,FE,X282_FE_time,12000,12000,96000,-0.8489005113871715,-1.0995775371744454,0.05994829232470389,16.55421772707914,15.436284467907507,21.56933425146416,0.5032239919165825,0.5019724003665491,0.68701171875,0.7429669392855305,0.07663092025133775,0.058935900372618755,0.12429558642731768,0.7397177456233022
source_domain/cwru_12khz_fe/B007_1.mat,source_domain/cwru_12khz_fe/B007_1.mat,source,source_12khz_fe,B,known,1.0,0.007,,FE,X283_FE_time,12000,12000,96000,-0.9426455944194468,-1.1687503413243068,0.04743425635818562,20.556484193556834,17.458632683280793,23.74210973756241,0.427754455775581,0.42593346128680626,0.6875,0.7870836797821019,0.1297308637532012,0.20083264111388816,0.10166348953962305,0.565026032729979
