case_id,domain,group_id,target_id,true_label,truth_status,explained_label,feature,rank,file_score_drop_when_occluded,feature_family,is_mechanism_proxy,case_input_mean,source_reference_median_file_mean,predicted_class_source_prototype,prototype_direction_aligned
SRC_OR_REP,source,source_domain/cwru_12khz_fe/OR007@6_1.mat,,OR,known_source,OR,dominant_frequency_hz,20,0.0006666666666665932,spectral_structure,True,3499.0234375,3386.71875,2897.265625,
SRC_OR_REP,source,source_domain/cwru_12khz_fe/OR007@6_1.mat,,OR,known_source,OR,spectral_centroid_hz,21,0.00022222222222223476,spectral_structure,True,3226.7708705122627,3014.4657568922476,2942.58267995408,
SRC_OR_REP,source,source_domain/cwru_12khz_fe/OR007@6_1.mat,,OR,known_source,OR,spectral_entropy,22,0.0,spectral_structure,True,0.7266660459685945,0.7266660459685945,0.6964507599642686,
SRC_OR_REP,source,source_domain/cwru_12khz_fe/OR007@6_1.mat,,OR,known_source,OR,skewness,23,0.0,other,False,0.10470707174221558,0.03340139990623882,0.044985673940465654,
SRC_OR_REP,source,source_domain/cwru_12khz_fe/OR007@6_1.mat,,OR,known_source,OR,spectral_rms_hz,24,0.0,spectral_structure,True,3322.8595651010787,3243.4520690379195,3114.447091667111,
SRC_OR_REP,source,source_domain/cwru_12khz_fe/OR007@6_1.mat,,OR,known_source,OR,mean,25,0.0,other,False,-6.085264249634027e-06,5.642920274333357e-07,-1.6880379405674973e-05,
SRC_OR_REP,source,source_domain/cwru_12khz_fe/OR007@6_1.mat,,OR,known_source,OR,zero_cross_rate,26,-0.0015555555555556433,other,False,0.4830902575214601,0.4941022863016362,0.4820232791607599,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,spectral_flatness,1,0.025162962962963165,spectral_structure,True,0.19627875263772238,0.08331263847427617,0.10857551960466753,True
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,band_ratio_1500_3000,2,0.024846560846560894,spectral_structure,True,0.17558374520569994,0.07671706602830837,0.10956757996836018,True
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,rolloff95_hz,3,0.022472222222222227,spectral_structure,True,4654.1015625,4106.0546875,4175.911458333333,True
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,band_ratio_3000_5500,4,0.022385185185185286,spectral_structure,True,0.5945072033909504,0.6774030542910473,0.6813174866673464,False
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,spectral_entropy,5,0.009987452071448688,spectral_structure,True,0.804976413881366,0.7266660459685945,0.7403735084980271,True
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,envelope_rms,6,0.006666666666666821,other,False,0.20023855334912663,0.24251986540387585,0.32617856240183835,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,kurtosis,7,0.0065219638242896005,impulse,True,5.647205830702362,6.102325940378461,6.018606588695913,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,peak_to_peak,8,0.005482642617060773,other,False,1.5739970562770564,2.674868190476191,2.5768539711399714,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,band_ratio_0_500,9,0.0037777777777776578,spectral_structure,True,0.04336219473105934,0.028302938725705724,0.02045599967142944,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,mean_abs,10,0.002930930930930997,other,False,0.10295777413494386,0.13153217984418245,0.16562200498298993,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,std,11,0.0028888888888888298,other,False,0.14159169818032025,0.17148744381253891,0.23064356799472915,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,envelope_kurtosis,12,0.002777777777777657,impulse,True,6.687618832021275,7.7442645022475425,7.56143596664517,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,dominant_frequency_hz,13,0.000592592592592589,spectral_structure,True,4114.6484375,3386.71875,2882.91015625,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,band_ratio_500_1500,14,0.00022222222222234578,spectral_structure,True,0.18579131495345366,0.1652598000259201,0.1885314564579731,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,envelope_spectral_entropy,15,0.0,spectral_structure,True,0.7193790035839415,0.7334258084205146,0.6674238027222344,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,spectral_rms_hz,16,0.0,spectral_structure,True,3265.737901431313,3243.4520690379195,3193.1984196146277,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,spectral_centroid_hz,17,0.0,spectral_structure,True,2984.7546747799106,3014.4657568922476,2989.9062997739225,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,shape_factor,18,0.0,other,False,1.3752504547460116,1.3752504547460118,1.3880428288501607,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,rms,19,0.0,other,False,0.14159175883263891,0.17148776038990937,0.23064481414154062,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,skewness,20,0.0,other,False,-0.004541897903070485,0.03340139990623882,0.02707441537281581,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,mean,21,0.0,other,False,1.0764173881704539e-06,5.642920274333357e-07,-1.207532604317306e-05,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,zero_cross_rate,22,-2.150537634415528e-05,other,False,0.4941022863016362,0.4941022863016362,0.4976099860173533,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,peak_abs,23,-0.00010865561694295423,other,False,0.8253063667759742,1.3930138947943727,1.339467907422514,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,impulse_factor,24,-0.0001858038309345833,impulse,True,8.017587097404801,8.37965542033554,8.08173616113716,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,clearance_factor,25,-0.0007063973063972107,impulse,True,9.88555361851994,10.386982007023082,10.010264271613307,
SRC_IR_REP,source,source_domain/cwru_12khz_fe/IR014_1.mat,,IR,known_source,IR,crest_factor,26,-0.0010766079982013066,impulse,True,5.829335081767268,5.9871580812683,5.821103069388772,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,crest_factor,1,0.16352783326172982,impulse,True,9.687175491211013,5.9871580812683,9.041104325767982,True
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,envelope_kurtosis,2,0.13660096884358663,impulse,True,17.295441431077045,7.7442645022475425,23.595943168116577,True
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,impulse_factor,3,0.12720347218851125,impulse,True,14.642915251473456,8.37965542033554,12.943852860608978,True
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,clearance_factor,4,0.10753692614770449,impulse,True,18.70483341118738,10.386982007023082,16.036893102825047,True
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,kurtosis,5,0.032086956521738985,impulse,True,12.188042657633583,6.102325940378461,12.14569431787212,True
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,zero_cross_rate,6,0.02055555555555566,other,False,0.5438342084062561,0.4941022863016362,0.5064213684473705,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,band_ratio_500_1500,7,0.016879012345679234,spectral_structure,True,0.04826356215007846,0.1652598000259201,0.11486379405281788,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,spectral_entropy,8,0.0038313932980600374,spectral_structure,True,0.8364048331814629,0.7266660459685945,0.7693310622284509,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,envelope_spectral_entropy,9,0.002577777777777679,spectral_structure,True,0.7179050353197147,0.7334258084205146,0.7772811314858451,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,spectral_rms_hz,10,0.001777777777777656,spectral_structure,True,3566.330822015209,3243.4520690379195,3257.834170445516,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,shape_factor,11,0.0013333333333332975,other,False,1.5096208886106897,1.3752504547460118,1.4019722502543281,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,spectral_centroid_hz,12,0.0013333333333332975,spectral_structure,True,3408.1767530707566,3014.4657568922476,3041.5106231897303,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,band_ratio_0_500,13,0.0011014492753622651,spectral_structure,True,0.029097959633687033,0.028302938725705724,0.06383016545263065,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,peak_abs,14,0.0006666666666665932,other,False,2.041542903952922,1.3930138947943727,1.5945237256963083,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,rolloff95_hz,15,0.0004444444444444695,spectral_structure,True,5008.7890625,4106.0546875,4336.9140625,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,peak_to_peak,16,0.0002864197530866308,other,False,3.770633766233767,2.674868190476191,3.036557982683983,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,band_ratio_1500_3000,17,0.00022222222222223476,spectral_structure,True,0.1825229757675039,0.07671706602830837,0.12034213229219298,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,spectral_flatness,18,0.00022222222222223476,spectral_structure,True,0.1990759510971942,0.08331263847427617,0.12084457217062677,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,mean,19,0.00022222222222223476,other,False,-2.0615431096702556e-06,5.642920274333357e-07,-2.0630326449005222e-05,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,dominant_frequency_hz,20,0.0,spectral_structure,True,3638.671875,3386.71875,3137.8255208333335,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,band_ratio_3000_5500,21,0.0,spectral_structure,True,0.7400910895390184,0.6774030542910473,0.7001356804486689,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,envelope_rms,22,0.0,other,False,0.2981222941948228,0.24251986540387585,0.24249721508140695,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,skewness,23,0.0,other,False,0.10494931590724675,0.03340139990623882,0.044169185525127275,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,mean_abs,24,0.0,other,False,0.1392251737810834,0.13153217984418245,0.12048825181885771,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,rms,25,0.0,other,False,0.2108045336109865,0.17148776038990937,0.17147213592454644,
SRC_B_REP,source,source_domain/cwru_12khz_fe/B014_3.mat,,B,known_source,B,std,26,0.0,other,False,0.21080448575646538,0.17148744381253891,0.17147152414295944,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,rms,1,0.17200000000000015,other,False,0.06027296484547468,0.17148776038990937,0.0607804265872711,True
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,peak_abs,2,0.1666666666666664,other,False,0.2386534552509331,1.3930138947943727,0.24509424658098414,True
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,peak_to_peak,3,0.15000000000000013,other,False,0.45752222260233655,2.674868190476191,0.4687954958474938,True
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,std,4,0.1466666666666666,other,False,0.0602437657452345,0.17148744381253891,0.06076641567663512,True
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,envelope_rms,5,0.1439999999999998,other,False,0.08519755029241302,0.24251986540387585,0.08593668900706962,True
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,mean_abs,6,0.1404444444444446,other,False,0.048177817077803074,0.13153217984418245,0.048674403459000176,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,band_ratio_0_500,7,0.044888888888888756,spectral_structure,True,0.29773032953652084,0.028302938725705724,0.21884319181256545,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,kurtosis,8,0.026444444444444715,impulse,True,2.956473868747626,6.102325940378461,2.93966965453777,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,shape_factor,9,0.02622222222222237,other,False,1.2510598022308177,1.3752504547460118,1.24930762748471,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,rolloff95_hz,10,0.01711111111111141,spectral_structure,True,4379.8828125,4106.0546875,4406.93359375,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,spectral_entropy,11,0.01666666666666705,spectral_structure,True,0.6255224919152417,0.7266660459685945,0.6310839676169304,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,impulse_factor,12,0.010888888888888837,impulse,True,4.953413432919543,8.37965542033554,5.06803640450118,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,envelope_kurtosis,13,0.009999999999999898,impulse,True,3.2562983943511283,7.7442645022475425,3.1753312018547515,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,dominant_frequency_hz,14,0.0066666666666663765,spectral_structure,True,360.3515625,3386.71875,1306.640625,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,clearance_factor,15,0.004000000000000226,impulse,True,5.842771425925878,10.386982007023082,5.970896182488442,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,spectral_centroid_hz,16,0.004000000000000115,spectral_structure,True,2261.9761943594526,3014.4657568922476,2480.7262098281385,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,crest_factor,17,0.003555555555555756,impulse,True,3.959108850963114,5.9871580812683,4.0555650664559595,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,band_ratio_3000_5500,18,0.0004444444444444695,spectral_structure,True,0.42797050082684646,0.6774030542910473,0.47731329672067163,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,spectral_flatness,19,0.0,spectral_structure,True,0.1325218293628375,0.08331263847427617,0.13925998848551469,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,band_ratio_500_1500,20,0.0,spectral_structure,True,0.19041387466718404,0.1652598000259201,0.21333435482283422,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,band_ratio_1500_3000,21,0.0,spectral_structure,True,0.08331210819399905,0.07671706602830837,0.09013896743748986,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,envelope_spectral_entropy,22,0.0,spectral_structure,True,0.8374479267850208,0.7334258084205146,0.8419786377657938,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,spectral_rms_hz,23,0.0,spectral_structure,True,2869.5800513306094,3243.4520690379195,3012.582521217559,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,zero_cross_rate,24,0.0,other,False,0.42025168764063664,0.4941022863016362,0.452041836819735,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,skewness,25,0.0,other,False,0.03298352635531095,0.03340139990623882,0.02326222148451446,
SRC_N_REP,source,source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,,N,known_source,N,mean,26,0.0,other,False,-1.7114503906919625e-05,5.642920274333357e-07,-3.966672034868174e-06,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,shape_factor,1,0.19989145172681733,other,False,1.286699535846019,1.3752504547460118,1.440029995514724,False
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,envelope_kurtosis,2,0.16531277177987702,impulse,True,4.866965860937128,7.7442645022475425,7.416280864335194,True
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,impulse_factor,3,0.1525514450319554,impulse,True,6.409072234347691,8.37965542033554,8.412561015168379,False
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,kurtosis,4,0.14845676794836904,impulse,True,3.757749454059757,6.102325940378461,7.1131661681022225,False
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,crest_factor,5,0.14468498674012342,impulse,True,4.981100057781356,5.9871580812683,5.6842963330794065,True
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,clearance_factor,6,0.1426007748512511,impulse,True,7.65669386509022,10.386982007023082,10.870966185118503,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,envelope_spectral_entropy,7,0.0945895397723916,spectral_structure,True,0.8492529543424289,0.7334258084205146,0.6678038697589529,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,peak_to_peak,8,0.0596435959381757,other,False,1.2260602943722947,2.674868190476191,3.674079743701578,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,spectral_flatness,9,0.042649831649831826,spectral_structure,True,0.1549330968044726,0.08331263847427617,0.0674149358867311,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,spectral_entropy,10,0.0409765296431962,spectral_structure,True,0.7811174885775257,0.7266660459685945,0.6964507599642686,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,peak_abs,11,0.024277777777777843,other,False,0.6465748119507574,1.3930138947943727,1.9151497067399998,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,rolloff95_hz,12,0.015333333333333532,spectral_structure,True,4244.921875,4106.0546875,3846.2851464599,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,mean_abs,13,0.008329805996472817,other,False,0.10087266752638886,0.13153217984418245,0.2065953322421126,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,envelope_rms,14,0.007686291486291741,other,False,0.1835497952103074,0.24251986540387585,0.44569397593553167,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,band_ratio_1500_3000,15,0.0073777777777780384,spectral_structure,True,0.14892124800114237,0.07671706602830837,0.07506811367881802,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,band_ratio_3000_5500,16,0.005222222222222239,spectral_structure,True,0.6583454709480914,0.6774030542910473,0.718873301859318,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,skewness,17,0.004522222222222427,other,False,0.09343639911513354,0.03340139990623882,0.044985673940465654,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,std,18,0.003187592101385195,other,False,0.1297893202288626,0.17148744381253891,0.31515327854797587,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,dominant_frequency_hz,19,0.002424242424242551,spectral_structure,True,3641.6015625,3386.71875,2897.265625,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,spectral_rms_hz,20,0.0006531986531989054,spectral_structure,True,3355.200394675732,3243.4520690379195,3114.447091667111,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,mean,21,-0.0001253839565241721,other,False,1.815213690476167e-05,5.642920274333357e-07,-1.6880379405674973e-05,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,band_ratio_500_1500,22,-0.00022222222222223476,spectral_structure,True,0.15783810223780367,0.1652598000259201,0.18368463207650884,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,rms,23,-0.0012222222222221246,other,False,0.12978941091565943,0.17148776038990937,0.3151923791032461,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,zero_cross_rate,24,-0.0022824682092975612,other,False,0.5213712253798928,0.4941022863016362,0.4820232791607599,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,spectral_centroid_hz,25,-0.0026613119143237274,spectral_structure,True,3113.644876062261,3014.4657568922476,2942.58267995408,
SRC_OOF_DIFFICULT,source,source_domain/cwru_12khz_fe/OR021@3_2.mat,,OR,known_source,OR,band_ratio_0_500,26,-0.003914814814814704,spectral_structure,True,0.03488406433437683,0.028302938725705724,0.022361844498659415,
TGT_STABLE_OR,target,target_domain/train_bearing_a_to_p/H.mat,H,UNKNOWN_TRUTH,unknown_target,OR,clearance_factor,1,0.07382988222822906,impulse,True,7.324308124240429,10.386982007023082,10.870966185118503,False
TGT_STABLE_OR,target,target_domain/train_bearing_a_to_p/H.mat,H,UNKNOWN_TRUTH,unknown_target,OR,impulse_factor,2,0.06614822065590742,impulse,True,6.0992154758260915,8.37965542033554,8.412561015168379,False
TGT_STABLE_OR,target,target_domain/train_bearing_a_to_p/H.mat,H,UNKNOWN_TRUTH,unknown_target,OR,kurtosis,3,0.060849651907546765,impulse,True,3.355279947417262,6.102325940378461,7.1131661681022225,False
TGT_STABLE_OR,target,target_domain/train_bearing_a_to_p/H.mat,H,UNKNOWN_TRUTH,unknown_target,OR,shape_factor,4,0.05428940796388104,other,False,1.281035035941281,1.3752504547460118,1.440029995514724,False
TGT_STABLE_OR,target,target_domain/train_bearing_a_to_p/H.mat,H,UNKNOWN_TRUTH,unknown_target,OR,envelope_kurtosis,5,0.054209958023063054,impulse,True,2.967911461265488,7.7442645022475425,7.416280864335194,True
