window_id,domain,original_file_id,acquisition_id,independent_object_id,window_start_s,window_end_s,fs_hz,class_label,truth_status,load_hp,rpm_value,rpm_source,channel,sensor_position,td_rms,td_std,td_peak_abs,td_ptp,td_skewness,td_kurtosis,td_crest_factor,td_impulse_factor,td_shape_factor,td_clearance_factor,td_zero_cross_rate,fd_dominant_hz_0_6k,fd_centroid_hz_0_6k,fd_f95_hz_0_6k,fd_entropy_0_6k,fd_energy_ratio_0_500,fd_energy_ratio_500_1500,fd_energy_ratio_1500_3000,fd_energy_ratio_3000_6000,env_rms,env_kurtosis,env_dominant_hz_0_500,env_centroid_hz_0_500,env_entropy_0_500,env_energy_ratio_0_50,env_energy_ratio_50_150,env_energy_ratio_150_300,env_energy_ratio_300_500
source::data/raw/source_domain/cwru_48khz_de/B007_1.mat::w0003,source,data/raw/source_domain/cwru_48khz_de/B007_1.mat,data/raw/source_domain/cwru_48khz_de/B007_1.mat,data/raw/source_domain/cwru_48khz_de/B007_1.mat,1.5,2.5,48000,B,known_source_label,1.0,1772.0,mat_variable,DE_time,drive_end,0.14206679460967725,0.14206679460967725,0.6558820623461539,1.2105950769230769,0.011809593900019422,3.1060814228113354,4.61671613091255,5.8139231848267645,1.2593200491269207,6.8839298988488835,0.12271088981020438,2824.21875,2805.9421258105845,3421.875,0.7453483637243651,0.019775958448656098,0.05691299464176291,0.519878272968937,0.388003277497541,0.09465016756220125,3.4522013249333474,59.0,196.46083105060362,0.8885315266075845,0.14462298988068156,0.27388225450789067,0.3332690102936964,0.2441145373542387
source::data/raw/source_domain/cwru_48khz_de/B007_1.mat::w0004,source,data/raw/source_domain/cwru_48khz_de/B007_1.mat,data/raw/source_domain/cwru_48khz_de/B007_1.mat,data/raw/source_domain/cwru_48khz_de/B007_1.mat,2.0,3.0,48000,B,known_source_label,1.0,1772.0,mat_variable,DE_time,drive_end,0.14048418425825684,0.14048418425825684,0.6141590810384616,1.2076744615384616,0.0069484556325348935,3.126628580514645,4.371731126011028,5.512131067897509,1.260857749247676,6.530907719234792,0.12210671055646993,2824.21875,2804.58641300764,3433.59375,0.7487465263951123,0.020801944713078543,0.05930675461397088,0.5185139498864577,0.39084265447740546,0.09389885184225269,3.431068606064749,59.0,193.72444223938814,0.8993796466618752,0.16613845189446982,0.2703162979969888,0.29933886645070434,0.25982797550866044
source::data/raw/source_domain/cwru_48khz_de/B007_1.mat::w0005,source,data/raw/source_domain/cwru_48khz_de/B007_1.mat,data/raw/source_domain/cwru_48khz_de/B007_1.mat,data/raw/source_domain/cwru_48khz_de/B007_1.mat,2.5,3.5,48000,B,known_source_label,1.0,1772.0,mat_variable,DE_time,drive_end,0.13954557483273722,0.13954557483273722,0.6149109048076924,1.2076744615384616,0.009175504773117186,3.0867281928711594,4.406523858175605,5.552498488893964,1.2600631853047601,6.578953789929869,0.12146086376799517,2824.21875,2808.3891377696505,3433.59375,0.7485222515610142,0.021139955740772598,0.06105234320945709,0.5117806899221725,0.3981224264051404,0.09321413068467344,3.333652375664033,77.0,192.86863400157938,0.8841843724632614,0.15923985102223248,0.30674742766697805,0.28493216223678725,0.24634928400313363
source::data/raw/source_domain/cwru_48khz_de/B007_1.mat::w0006,source,data/raw/source_domain/cwru_48khz_de/B007_1.mat,data/raw/source_domain/cwru_48khz_de/B007_1.mat,data/raw/source_domain/cwru_48khz_de/B007_1.mat,3.0,4.0,48000,B,known_source_label,1.0,1772.0,mat_variable,DE_time,drive_end,0.14139269069948238,0.14139269069948238,0.6100341073076923,1.195992,0.032069069541201804,3.049870109794467,4.314467065344638,5.41993827306767,1.2562242777478232,6.40888252513596,0.12269005604283423,2894.53125,2822.7276392845297,3421.875,0.7419284743037277,0.02035601046897649,0.056198350130038516,0.5091887587209044,0.4036423848810826,0.09331341244520694,3.389078264786025,76.0,210.1397607650137,0.9033542989780337,0.13182901108973819,0.2861107486957661,0.3049918589627928,0.27365360867305816
source::data/raw/source_domain/cwru_48khz_de/B007_2.mat::w0000,source,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,0.0,1.0,48000,B,known_source_label,2.0,1747.0,mat_variable,DE_time,drive_end,0.13632368511513143,0.13632368511513143,0.6179892334230768,1.1828492307692307,0.03399279665341262,3.1210284047884356,4.533249177475096,5.695933790333586,1.2564793081734575,6.727662315317287,0.12137752869851455,2929.6875,2755.1182167251086,3433.59375,0.7493053944835889,0.020041716430058112,0.07204698455130396,0.5638998120975904,0.32757568134447346,0.09005917045514925,3.6757505868964744,151.0,227.4239516153114,0.9187416137747846,0.07665664049051825,0.273151694983489,0.3296513437263051,0.31532618377665494
source::data/raw/source_domain/cwru_48khz_de/B007_2.mat::w0001,source,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,0.5,1.5,48000,B,known_source_label,2.0,1747.0,mat_variable,DE_time,drive_end,0.1359078416187164,0.1359078416187164,0.6191081333461537,1.1826406153846154,0.012803504503372806,3.0756266681458806,4.555352553375687,5.732469490743428,1.258403037642668,6.784178653642363,0.12121085855955332,2929.6875,2754.837828778761,3433.59375,0.7494296531536345,0.021060733999006123,0.07093247815390963,0.561582293370607,0.3283773470227134,0.09002874955272248,3.3787924103358384,163.0,218.096331199147,0.9187649325114223,0.09891584451542122,0.261403426491923,0.3394073402335898,0.29366682796515525
source::data/raw/source_domain/cwru_48khz_de/B007_2.mat::w0002,source,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,1.0,2.0,48000,B,known_source_label,2.0,1747.0,mat_variable,DE_time,drive_end,0.13578359024436293,0.13578359024436293,0.5628004115384615,1.1246455384615386,-0.008068412188594703,3.066097635504911,4.144833779409375,5.217291321504193,1.2587456093858647,6.174481591006843,0.12133586116377425,2929.6875,2752.7308903242288,3433.59375,0.7488497677310183,0.020571904935244405,0.0745563861357887,0.5562989686759899,0.33242242723452886,0.09021696547691145,3.2445519494298938,289.0,235.64496413997935,0.9144738238346345,0.09749138501094981,0.240626684405768,0.31045316229371406,0.34490928105793794
source::data/raw/source_domain/cwru_48khz_de/B007_2.mat::w0003,source,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,1.5,2.5,48000,B,known_source_label,2.0,1747.0,mat_variable,DE_time,drive_end,0.1399635262126275,0.1399635262126275,0.5451928210769231,1.0507956923076924,0.006243683166797527,3.0284720614198974,3.895249254043448,4.887160587797168,1.254646434419865,5.767973208126895,0.1213150273964041,2859.375,2770.6388028277443,3433.59375,0.7397669669267821,0.018661200692903893,0.06824804124503996,0.5508570833682975,0.34740858816179987,0.09206922296471887,3.2283378410245,105.0,227.14806667836967,0.9129101405082003,0.10807382367447856,0.23979157720708297,0.3138896409703676,0.3326142916131148
source::data/raw/source_domain/cwru_48khz_de/B007_2.mat::w0004,source,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,2.0,3.0,48000,B,known_source_label,2.0,1747.0,mat_variable,DE_time,drive_end,0.14358073645036196,0.14358073645036196,0.5917138823461539,1.1711667692307692,-0.0068215182286482145,3.0073852622786856,4.121123048749629,5.163388879558761,1.252908204497655,6.0911388513503155,0.12066918060792933,2859.375,2770.339087375352,3433.59375,0.7356376761080452,0.017804007834276755,0.0674051358994318,0.5531991580699959,0.34322317305382954,0.09400176079608279,3.2664207308320816,61.0,206.4909455407285,0.918789906022487,0.1303586229701651,0.30144734374831267,0.2804838202574749,0.2794659369623529
source::data/raw/source_domain/cwru_48khz_de/B007_2.mat::w0005,source,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,2.5,3.5,48000,B,known_source_label,2.0,1747.0,mat_variable,DE_time,drive_end,0.14385734489153484,0.14385734489153484,0.756582490423077,1.4317273846153848,-0.03304119937662485,3.185164926727061,5.259255208611445,6.609369181213234,1.2567120094010997,7.803323285103378,0.12102335465322195,2859.375,2780.6671403532564,3433.59375,0.7358652617919698,0.017687150460977515,0.06343639527379472,0.5490153612217563,0.3462932258796596,0.0951155385517558,4.077270738572482,105.0,228.9767122446486,0.9216290499422943,0.08910445065602977,0.28075781176257053,0.2840605501660343,0.34157794536997427
source::data/raw/source_domain/cwru_48khz_de/B007_2.mat::w0006,source,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,data/raw/source_domain/cwru_48khz_de/B007_2.mat,3.0,4.0,48000,B,known_source_label,2.0,1747.0,mat_variable,DE_time,drive_end,0.1415701730838672,0.1415701730838672,0.7576097082307693,1.4317273846153848,-0.01070438569052301,3.190085058113809,5.351478293217911,6.719008990435528,1.2555426037891755,7.927460679609288,0.12075251567740995,2859.375,2771.5082625344426,3433.59375,0.7373541692606276,0.017766758820920135,0.06718835915742598,0.5527965916079773,0.34512147360187806,0.09338519816790863,4.2125775414698765,105.0,208.23496128400123,0.9254132655489717,0.1016439365669132,0.29717995953871285,0.33624451773513514,0.26170155348778623
source::data/raw/source_domain/cwru_48khz_de/B007_3.mat::w0000,source,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,0.0,1.0,48000,B,known_source_label,3.0,1721.0,mat_variable,DE_time,drive_end,0.14379774242749488,0.14379774242749488,0.5908090783076922,1.129860923076923,0.03361344608749285,3.0263050217241627,4.108611639723613,5.168728321571151,1.2580230926578657,6.122472602805933,0.11983582991312319,2894.53125,2704.2417996386016,3421.875,0.7415156449893444,0.015717916448035607,0.11618078765250774,0.5346507406533823,0.3143541819286753,0.09525917487566118,3.2012198701815775,103.0,226.8319701461944,0.8994588772426038,0.11045009511693796,0.2990069567413021,0.2302419780433058,0.3558013250479834
source::data/raw/source_domain/cwru_48khz_de/B007_3.mat::w0001,source,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,0.5,1.5,48000,B,known_source_label,3.0,1721.0,mat_variable,DE_time,drive_end,0.14220319370223497,0.14220319370223497,0.6218052303846152,1.238966769230769,0.026358876064640917,3.0412112958557076,4.372653062084286,5.487781705831234,1.2550233526134853,6.48011325570766,0.11883580907935581,2894.53125,2692.751538863147,3421.875,0.7489330453145628,0.015995589850331008,0.11771476048537405,0.545510494409876,0.3075711525938585,0.09360137930039819,3.3724823592452498,103.0,224.49367106677164,0.8951107672193098,0.1320583926369081,0.24681395802469486,0.23461991132227192,0.3707598732540661
source::data/raw/source_domain/cwru_48khz_de/B007_3.mat::w0002,source,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,1.0,2.0,48000,B,known_source_label,3.0,1721.0,mat_variable,DE_time,drive_end,0.14171471175645142,0.14171471175645142,0.6212771857307691,1.238966769230769,0.023699114262227046,3.007076223645386,4.383999219460728,5.489758323484442,1.252226117896297,6.470133261804447,0.11983582991312319,2882.8125,2694.7686378562876,3421.875,0.7483740736333235,0.016433797432207735,0.12175761497330649,0.5322532310703832,0.320954537696815,0.0926852213053481,3.2453239951032957,103.0,239.94218927521206,0.9253700872036809,0.11684667442689611,0.2306509953592014,0.23069907980485813,0.4114121895813631
source::data/raw/source_domain/cwru_48khz_de/B007_3.mat::w0003,source,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,1.5,2.5,48000,B,known_source_label,3.0,1721.0,mat_variable,DE_time,drive_end,0.13969988382309245,0.13969988382309245,0.5960960962307692,1.1094166153846152,0.03557419088146019,3.0661608117977877,4.266976320333685,5.360151421914877,1.2561943211012092,6.330856054243403,0.12006500135419487,2882.8125,2690.110326664068,3421.875,0.7493935996623167,0.01672261560058392,0.12466400190048882,0.5301356674873001,0.3189891778918571,0.0923743917356832,3.351389977833425,161.0,232.0527067365307,0.9234179809100953,0.1402293086720253,0.2181211844493412,0.23868586774754671,0.3934754760178651
source::data/raw/source_domain/cwru_48khz_de/B007_3.mat::w0004,source,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,2.0,3.0,48000,B,known_source_label,3.0,1721.0,mat_variable,DE_time,drive_end,0.13800167273548894,0.13800167273548894,0.5962000779615385,1.1448812307692307,0.02152485755742446,3.093078289217985,4.320238053200768,5.4394067856637935,1.2590525611417276,6.4360030636929935,0.11989833121523365,2882.8125,2692.476363452882,3421.875,0.7526814797986391,0.017248740676063884,0.12112979483871898,0.5274438368087275,0.3243562861301718,0.09189300286719605,3.4048032934081105,17.0,230.81893517726175,0.9195033900235271,0.1360388976712443,0.21297890755747226,0.2652998209171378,0.3778891920999301
source::data/raw/source_domain/cwru_48khz_de/B007_3.mat::w0005,source,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,2.5,3.5,48000,B,known_source_label,3.0,1721.0,mat_variable,DE_time,drive_end,0.13860750979479144,0.13860750979479144,0.6489427497307692,1.2087175384615385,-0.012244814938338263,3.039971723079911,4.681872942431818,5.8891140215206805,1.257854301876744,6.969525454997737,0.11989833121523365,2882.8125,2681.1864508319804,3421.875,0.7552145153699286,0.017138965534754986,0.12594198219860325,0.5323173987307976,0.3157809582784217,0.09179908454997851,3.263788361053331,206.0,213.75064790429553,0.9142284650566812,0.14429547342156174,0.23670076128520692,0.3016839901567007,0.3120138228976271
source::data/raw/source_domain/cwru_48khz_de/B007_3.mat::w0006,source,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,data/raw/source_domain/cwru_48khz_de/B007_3.mat,3.0,4.0,48000,B,known_source_label,3.0,1721.0,mat_variable,DE_time,drive_end,0.13947038369551837,0.13947038369551837,0.6483119359230769,1.2087175384615385,-0.014112384337384725,2.9965476232205903,4.648384257218193,5.834435234503948,1.2551533848352092,6.893824651182062,0.11918998312464843,2917.96875,2685.338508295067,3421.875,0.7527624286448197,0.016645832806181638,0.1261977311021582,0.5274987998479304,0.31886305029728385,0.09173003344042151,3.1988644947070703,17.0,208.6975173760886,0.9124541498430022,0.14432092343376265,0.2784411340328516,0.2575243455035818,0.3111707204468835
source::data/raw/source_domain/cwru_48khz_de/B014_0.mat::w0000,source,data/raw/source_domain/cwru_48khz_de/B014_0.mat,data/raw/source_domain/cwru_48khz_de/B014_0.mat,data/raw/source_domain/cwru_48khz_de/B014_0.mat,0.0,1.0,48000,B,known_source_label,0.0,1797.0,mat_variable,DE_time,drive_end,0.12607040278818754,0.12607040278818754,1.1094135730769228,2.1733550769230767,-0.05189810220962529,8.374098036619163,8.799952633863338,12.316093106275297,1.3995635679655491,15.195752961593389,0.10854392799849998,2800.78125,2559.4987462528375,3292.96875,0.7834538029874267,0.050925961132412136,0.10139020317694873,0.5317527975914412,0.3030178560143001,0.10851115013124031,14.316450058043666,12.0,160.1930821405388,0.879665528607189,0.2443492719125905,0.3319396510060273,0.2677071310078622,0.1465153739584775
source::data/raw/source_domain/cwru_48khz_de/B014_0.mat::w0001,source,data/raw/source_domain/cwru_48khz_de/B014_0.mat,data/raw/source_domain/cwru_48khz_de/B014_0.mat,data/raw/source_domain/cwru_48khz_de/B014_0.mat,0.5,1.5,48000,B,known_source_label,0.0,1797.0,mat_variable,DE_time,drive_end,0.15188204422359466,0.15188204422359466,1.2859039051923078,2.5515747692307693,-0.06290701316014118,11.195703849439031,8.466464299695525,12.605206261930348,1.4888394748561884,15.977670677835079,0.11098147878080793,2800.78125,2720.28762479422,3304.6875,0.7569602829775146,0.02866929302169243,0.062332939225080666,0.541007951406426,0.3507958980282843,0.14299585261208816,15.682335852361922,18.0,167.2029900498416,0.8534629612446551,0.2399124751917703,0.31583067189670544,0.27205588591560725,0.158139448823514
source::data/raw/source_domain/cwru_48khz_de/B014_0.mat::w0002,source,data/raw/source_domain/cwru_48khz_de/B014_0.mat,data/raw/source_domain/cwru_48khz_de/B014_0.mat,data/raw/source_domain/cwru_48khz_de/B014_0.mat,1.0,2.0,48000,B,known_source_label,0.0,1797.0,mat_variable,DE_time,drive_end,0.14545862609519766,0.14545862609519766,1.2886116416153846,2.5515747692307693,-0.024812880301042305,12.721422602457176,8.858956503295815,13.28838173060209,1.4999940145960795,16.80458952089047,0.1101897956207421,2812.5,2729.2797763463464,3328.125,0.7606274223058574,0.02773052761470718,0.06125339484149843,0.5311045936021135,0.36482188622476114,0.1382858460993589,18.39711005602835,18.0,159.9680695391135,0.8659822316194065,0.23842991111180395,0.33309923655379853,0.28005801023978205,0.1410625495696946
source::data/raw/source_domain/cwru_48khz_de/B014_0.mat::w0003,source,data/raw/source_domain/cwru_48khz_de/B014_0.mat,data/raw/source_domain/cwru_48khz_de/B014_0.mat,data/raw/source_domain/cwru_48khz_de/B014_0.mat,1.5,2.5,48000,B,known_source_label,0.0,1797.0,mat_variable,DE_time,drive_end,0.12361114194176859,0.12361114194176859,1.1785264418461536,2.2486652307692303,0.014200321641903556,11.091434971947285,9.534144117783542,13.560311302749536,1.4222893146062783,16.725085770357285,0.10864809683535073,2812.5,2592.808177347696,3328.125,0.7839526012429958,0.0399260657465291,0.10284084271014528,0.5298932165597355,0.3141030575894118,0.10906342449683215,20.589759314678673,1.0,143.3760444139376,0.8557762596134482,0.31774150750625013,0.3234196276196666,0.19572035942398344,0.15480276508278804
source::data/raw/source_domain/cwru_48khz_de/B014_0.mat::w0004,source,data/raw/source_domain/cwru_48khz_de/B014_0.mat,data/raw/source_domain/cwru_48khz_de/B014_0.mat,data/raw/source_domain/cwru_48khz_de/B014_0.mat,2.0,3.0,48000,B,known_source_label,0.0,1797.0,mat_variable,DE_time,drive_end,0.1312391284177514,0.1312391284177514,1.1286746403846153,2.221962461538461,0.06722760380305605,9.984187385953774,8.600138190367247,12.28487429452814,1.4284508018946078,15.231814905315296,0.10918977478697472,2812.5,2606.9495164445443,3328.125,0.7784925411219996,0.03821802770791362,0.10228418126153638,0.5271299172475921,0.3181427733953608,0.11665116897694999,16.670816457582475,150.0,171.42977388066544,0.8809130600200793,0.21920145309596678,0.30380897074250407,0.28436358610775303,0.17604912751839077
