record_id,relative_path,filename,label,fs,rpm,window_index,window_start,window_length,mean,std,rms,peak_abs,ptp,skewness,kurtosis,crest_factor,impulse_factor,shape_factor,clearance_factor,dominant_freq_0_6k,spectral_centroid_0_6k,f95_0_6k,spectral_entropy_0_6k,energy_0_500,energy_500_1500,energy_1500_3000,energy_3000_6000
source_domain/cwru_48khz_de/B007_3.mat,source_domain/cwru_48khz_de/B007_3.mat,B007_3.mat,B,48000,1721.0,2,96000,48000,1.5173048003210473e-18,0.13800167273548894,0.13800167273548894,0.5962000779615385,1.1448812307692307,0.02152485755742446,3.093078289217985,4.320238053200768,5.4394067856637935,1.2590525611417276,6.4360030636929935,2882.8125,2692.476363452882,3421.875,0.7526814802481137,0.017248740676063884,0.12112979483871898,0.5274438368087275,0.32435502458180904
source_domain/cwru_48khz_de/B007_3.mat,source_domain/cwru_48khz_de/B007_3.mat,B007_3.mat,B,48000,1721.0,3,144000,48000,2.498001805406602e-19,0.13947038369551837,0.13947038369551837,0.6483119359230769,1.2087175384615385,-0.014112384337384725,2.9965476232205903,4.648384257218193,5.834435234503948,1.2551533848352092,6.893824651182062,2917.96875,2685.338508295067,3421.875,0.7527624290837479,0.016645832806181638,0.1261977311021582,0.5274987998479304,0.318862126816517
source_domain/cwru_48khz_de/B014_0.mat,source_domain/cwru_48khz_de/B014_0.mat,B014_0.mat,B,48000,1797.0,0,0,48000,1.6838382540148208e-18,0.12607040278818754,0.12607040278818754,1.1094135730769228,2.1733550769230767,-0.05189810220962529,8.374098036619163,8.799952633863338,12.316093106275297,1.3995635679655491,15.195752961593389,2800.78125,2559.4987462528375,3292.96875,0.7834538035523635,0.050925961132412136,0.10139020317694873,0.5317527975914412,0.3030107819377304
source_domain/cwru_48khz_de/B014_0.mat,source_domain/cwru_48khz_de/B014_0.mat,B014_0.mat,B,48000,1797.0,1,48000,48000,-1.1842378929335003e-18,0.14545862609519766,0.14545862609519766,1.2886116416153846,2.5515747692307693,-0.024812880301042305,12.721422602457176,8.858956503295815,13.28838173060209,1.4999940145960795,16.80458952089047,2812.5,2729.2797763463464,3328.125,0.7606274226971568,0.02773052761470718,0.06125339484149843,0.5311045936021135,0.36481928923706286
source_domain/cwru_48khz_de/B014_0.mat,source_domain/cwru_48khz_de/B014_0.mat,B014_0.mat,B,48000,1797.0,2,96000,48000,2.220446049250313e-18,0.1312391284177514,0.1312391284177514,1.1286746403846153,2.221962461538461,0.06722760380305606,9.984187385953774,8.600138190367247,12.28487429452814,1.4284508018946078,15.231814905315296,2812.5,2606.9495164445443,3328.125,0.7784925416240743,0.03821802770791362,0.10228418126153638,0.5271299172475921,0.3181374206164955
source_domain/cwru_48khz_de/B014_0.mat,source_domain/cwru_48khz_de/B014_0.mat,B014_0.mat,B,48000,1797.0,3,144000,48000,6.938893903907229e-19,0.14970399858545386,0.14970399858545386,1.1602734475384615,2.3139618461538465,-0.008376369362913255,9.671043840988467,7.750450612502545,11.27818900307925,1.4551655854448824,14.158095323170857,2800.78125,2651.7498735359068,3304.6875,0.7643452101715654,0.035046923698760474,0.08163135573145947,0.5690935004963852,0.2974071828550743
source_domain/cwru_48khz_de/B014_1.mat,source_domain/cwru_48khz_de/B014_1.mat,B014_1.mat,B,48000,1772.0,0,0,48000,8.049116928532385e-19,0.1678009236247157,0.1678009236247157,2.3041577879615383,4.155618461538461,0.1768088933325899,15.802766164490778,13.731496455293785,20.26711254945734,1.475958036716614,25.47250120561211,363.28125,2458.1371889958077,3234.375,0.748567001310416,0.0995051771063149,0.055080378029834634,0.6562732598244961,0.18387026243881097
source_domain/cwru_48khz_de/B014_1.mat,source_domain/cwru_48khz_de/B014_1.mat,B014_1.mat,B,48000,1772.0,1,48000,48000,1.8503717077085944e-19,0.13819738248835023,0.13819738248835023,1.8680150953461536,3.466561846153846,-0.05187180028500939,16.744516492152385,13.517007787684449,19.540925149696317,1.4456546490532434,24.210234094119514,363.28125,2380.932268589507,3246.09375,0.7493877010643089,0.1215574063322013,0.06341362061066794,0.644457892644653,0.16222920139951766
source_domain/cwru_48khz_de/B014_1.mat,source_domain/cwru_48khz_de/B014_1.mat,B014_1.mat,B,48000,1772.0,2,96000,48000,2.923587298179579e-18,0.13701147474184766,0.13701147474184766,1.144822970576923,2.145817846153846,0.049239967069591176,8.89459369557441,8.35567219990591,11.887268776272537,1.4226585835092516,14.769210816979216,363.28125,2461.571656111134,3292.96875,0.745827272658871,0.11555088361268077,0.05057305384786898,0.6078852675202768,0.21958625402171242
source_domain/cwru_48khz_de/B014_1.mat,source_domain/cwru_48khz_de/B014_1.mat,B014_1.mat,B,48000,1772.0,3,144000,48000,-1.2304971856262152e-18,0.15376446333302698,0.15376446333302698,1.817804027769231,3.123180923076923,0.29635028939386754,10.330767805040601,11.82200352639584,16.669546108874812,1.4100440819144662,20.642357727185388,363.28125,2429.0400447421166,3269.53125,0.7628835740866322,0.11640645637362493,0.06220341680649836,0.5779857152055851,0.23668618936184968
source_domain/cwru_48khz_de/B014_2.mat,source_domain/cwru_48khz_de/B014_2.mat,B014_2.mat,B,48000,1748.0,0,0,48000,9.251858538542971e-19,0.1366739236886779,0.1366739236886779,1.9505956996153846,3.7273310769230767,0.23918156710043115,19.29372821542626,14.27189362064609,21.02611437137554,1.4732532998147339,26.149741138038493,363.28125,2372.434369617165,3246.09375,0.7457738980632186,0.11843086740914663,0.0722579972290138,0.6477280985326159,0.15421638824038678
source_domain/cwru_48khz_de/B014_2.mat,source_domain/cwru_48khz_de/B014_2.mat,B014_2.mat,B,48000,1748.0,1,48000,48000,-1.8873791418627663e-18,0.17675063682250028,0.17675063682250028,2.909674485576923,5.279638153846154,0.37884621784492367,24.784387059348216,16.462031129666972,25.039635522862543,1.5210538314191264,31.70664004018313,363.28125,2523.194763318426,3246.09375,0.7415282373575481,0.078503197518518,0.054156191464040764,0.6679898121878692,0.19103666707977765
source_domain/cwru_48khz_de/B014_2.mat,source_domain/cwru_48khz_de/B014_2.mat,B014_2.mat,B,48000,1748.0,2,96000,48000,-1.4802973661668753e-19,0.17926797809259298,0.17926797809259298,2.3163353155384616,4.492949538461538,0.10424232266413855,26.71671652439902,12.921076815677251,20.557717717052494,1.5910220185360222,26.231811349899264,2882.8125,2534.2735235464065,3234.375,0.7309428090426573,0.06829909047978953,0.04567891377955344,0.7490535326658465,0.13027881055640023
source_domain/cwru_48khz_de/B014_2.mat,source_domain/cwru_48khz_de/B014_2.mat,B014_2.mat,B,48000,1748.0,3,144000,48000,-2.812564995717063e-18,0.13112437783823408,0.13112437783823408,1.0728719242692308,2.1101446153846153,0.016670077109861643,8.384073780137125,8.182093535533358,11.488124930491065,1.4040569055477785,14.180751706364687,363.28125,2447.893939407003,3292.96875,0.7502905760558702,0.11030090288514902,0.06576583374561067,0.6250127480150824,0.1926333529870376
source_domain/cwru_48khz_de/B014_3.mat,source_domain/cwru_48khz_de/B014_3.mat,B014_3.mat,B,48000,1725.0,0,0,48000,1.0362081563168129e-18,0.1697070528285506,0.1697070528285506,1.9675862970384612,3.602161846153846,0.218384674359526,10.157078605867394,11.594016066112788,16.5901024020673,1.430919390431018,20.69279962723167,2765.625,2436.265342059088,3222.65625,0.7568053292718386,0.08072520695613265,0.09760048310227318,0.6494141484362751,0.16161913906597475
source_domain/cwru_48khz_de/B014_3.mat,source_domain/cwru_48khz_de/B014_3.mat,B014_3.mat,B,48000,1725.0,1,48000,48000,-8.696747026230392e-19,0.17528688997275713,0.17528688997275713,2.314971136076923,4.1253692307692305,0.2568053214787314,18.966358528778727,13.206755715863897,19.650601643689104,1.4879204299942326,24.57787064276001,2765.625,2468.9282911486216,3187.5,0.7481523000289674,0.07008949470175267,0.09186319713324174,0.6759502951071943,0.15271277995865312
source_domain/cwru_48khz_de/B014_3.mat,source_domain/cwru_48khz_de/B014_3.mat,B014_3.mat,B,48000,1725.0,2,96000,48000,-3.219646771412954e-18,0.1822628951658397,0.1822628951658397,2.2491870126153843,3.9000646153846152,0.4635957702622419,18.301116862566225,12.34034503049304,18.758144532346517,1.5200664556697687,23.706119865444926,2566.40625,2490.0077018325874,3246.09375,0.747157697065676,0.06445583396779804,0.08041085469414413,0.6878945817712647,0.15522925711512167
source_domain/cwru_48khz_de/B014_3.mat,source_domain/cwru_48khz_de/B014_3.mat,B014_3.mat,B,48000,1725.0,3,144000,48000,2.4054832200211724e-19,0.1526889930343868,0.1526889930343868,1.2706594533076923,2.521742769230769,0.0022133885218871825,7.869994880803707,8.321879842466494,11.48132877371076,1.3796556776807118,14.0844152715062,363.28125,2372.1366391075003,3234.375,0.7628243911244293,0.08930908215197983,0.12400069256108799,0.6058804978537938,0.16861857680957432
source_domain/cwru_48khz_de/B021_0.mat,source_domain/cwru_48khz_de/B021_0.mat,B021_0.mat,B,48000,1797.0,0,0,48000,-8.881784197001253e-19,0.3422720775113648,0.3422720775113648,1.4159644935555558,2.809488,0.021666771625293235,3.021107465724912,4.136955909014819,5.178122908829811,1.251674666759455,6.096441156118464,2578.125,2647.5465754826114,3210.9375,0.6540133026718775,0.009132371492336451,0.05141034380159612,0.8530261503064507,0.08406796743169959
source_domain/cwru_48khz_de/B021_0.mat,source_domain/cwru_48khz_de/B021_0.mat,B021_0.mat,B,48000,1797.0,1,48000,48000,2.5165055224836883e-18,0.3723646089294776,0.3723646089294776,2.137889855694444,4.135773333333333,-0.009995228002771459,3.844161430707209,5.741388425272175,7.37093445042066,1.2838243826102813,8.783416035990545,2578.125,2673.146783679698,3199.21875,0.6585384127980527,0.008852301132187126,0.04322854103420386,0.8664829636763101,0.07818935361044606
source_domain/cwru_48khz_de/B021_0.mat,source_domain/cwru_48khz_de/B021_0.mat,B021_0.mat,B,48000,1797.0,2,96000,48000,-4.588921835117314e-18,0.34739607356412616,0.34739607356412616,1.5017762953333333,2.845796,-0.01599465069346534,2.944003488886558,4.322951264018234,5.414093734469207,1.2524068405576145,6.387754232427419,2578.125,2650.909928550842,3199.21875,0.6529102767814469,0.009813540526767006,0.04594138921852367,0.8627477639987058,0.0794431743705901
source_domain/cwru_48khz_de/B021_0.mat,source_domain/cwru_48khz_de/B021_0.mat,B021_0.mat,B,48000,1797.0,3,144000,48000,5.477100254817439e-18,0.3497444005444622,0.3497444005444622,1.4792814809166666,2.7886213333333334,-0.005713762812750192,2.9564244727130053,4.229607332124762,5.30495659032193,1.2542432840075945,6.268703377078604,2578.125,2649.4513458096867,3210.9375,0.6435461676487326,0.009575077643165482,0.050734859054996084,0.8576847369148524,0.08002956157128203
source_domain/cwru_48khz_de/B021_1.mat,source_domain/cwru_48khz_de/B021_1.mat,B021_1.mat,B,48000,1774.0,0,0,48000,-1.7023419710919066e-18,0.22281198190307977,0.22281198190307977,1.7832972742692306,3.5464615384615383,-0.02144089514600963,8.251581374243623,8.00359683994435,11.07808674927186,1.3841385280594878,13.542976065793473,2824.21875,2695.779308060543,3210.9375,0.6606732211444142,0.010221061216275074,0.02527948966045437,0.8871902136942252,0.07474291219088454
source_domain/cwru_48khz_de/B021_1.mat,source_domain/cwru_48khz_de/B021_1.mat,B021_1.mat,B,48000,1774.0,1,48000,48000,-1.7763568394002505e-18,0.2496968051969811,0.2496968051969811,2.501620181230769,4.957327384615384,0.01135796295433101,13.177073645403128,10.01863111242961,14.540143983836048,1.4513104455696142,17.994852388759032,2812.5,2692.7777646125273,3058.59375,0.6482425350497282,0.00791101126426682,0.020312021278451935,0.9111015366768987,0.05865047877928547
source_domain/cwru_48khz_de/B021_1.mat,source_domain/cwru_48khz_de/B021_1.mat,B021_1.mat,B,48000,1774.0,2,96000,48000,-3.663735981263017e-18,0.21146679349917533,0.21146679349917533,1.4425392246153848,2.8795181538461536,0.00421114214742825,6.204561413195043,6.821587449918886,9.077053357509012,1.3306365159291509,10.939602677553943,2554.6875,2681.3881765170795,3128.90625,0.6505096337649471,0.009385050031266075,0.024782260894833544,0.8991797619260914,0.06519587636641686
source_domain/cwru_48khz_de/B021_1.mat,source_domain/cwru_48khz_de/B021_1.mat,B021_1.mat,B,48000,1774.0,3,144000,48000,1.295260195396016e-18,0.23167034173547738,0.23167034173547738,2.089234904153846,4.010004923076923,0.036584974221929134,8.260443706344185,9.018137101598999,12.368074530840229,1.371466677812413,15.028621842151203,2554.6875,2689.863551358201,3234.375,0.6627867231846883,0.00793132686962007,0.02281789568640858,0.8868223682319861,0.08075357327443992
source_domain/cwru_48khz_de/B021_2.mat,source_domain/cwru_48khz_de/B021_2.mat,B021_2.mat,B,48000,1754.0,0,0,48000,1.7023419710919066e-18,0.3285897464965948,0.3285897464965948,3.406029154307692,6.626041846153846,0.06783009462353139,18.047779102439836,10.365597802768395,16.04693939961598,1.5480958942166756,20.447461605751055,2789.0625,2676.7592559257178,3046.875,0.6681868918093697,0.003944770770878967,0.026653374888196097,0.9044359446491325,0.06373536033773779
source_domain/cwru_48khz_de/B021_2.mat,source_domain/cwru_48khz_de/B021_2.mat,B021_2.mat,B,48000,1754.0,1,48000,48000,4.755455288811087e-18,0.33098669307638856,0.33098669307638856,3.4201507295384617,6.826729846153846,0.04529330072509312,17.38124385298611,10.333197077318122,16.196569421298218,1.567430612235351,20.804008775944205,2789.0625,2701.620482597401,3046.875,0.6587750419711749,0.003573993958057702,0.022799751198281235,0.9050614311919573,0.06615648972146299
source_domain/cwru_48khz_de/B021_2.mat,source_domain/cwru_48khz_de/B021_2.mat,B021_2.mat,B,48000,1754.0,2,96000,48000,-3.4416913763379853e-18,0.38786407938745865,0.38786407938745865,3.4061030997692305,6.8044080000000005,0.037794821241045835,11.31212722572774,8.78169255874274,13.666556510919829,1.5562554051472295,17.804121087165615,2812.5,2718.3830353135945,3210.9375,0.6699709869033779,0.0030371501533739834,0.018247738969383087,0.8943028326311451,0.08250394780550137
source_domain/cwru_48khz_de/B021_2.mat,source_domain/cwru_48khz_de/B021_2.mat,B021_2.mat,B,48000,1754.0,3,144000,48000,-1.1102230246251566e-19,0.285370274544097,0.285370274544097,3.4036292776923074,6.660254769230769,0.05854851474594514,19.81736019555835,11.927063122176843,18.399594606586028,1.5426760484154618,23.24193412560789,2519.53125,2646.461874270736,3023.4375,0.6681088528920089,0.005526653547221819,0.03254287802648823,0.9066745360156977,0.05370263416230989
source_domain/cwru_48khz_de/B021_3.mat,source_domain/cwru_48khz_de/B021_3.mat,B021_3.mat,B,48000,1729.0,0,0,48000,2.1464311809419694e-18,0.3243014686600467,0.3243014686600467,3.4301865159615383,6.835700307692307,0.0438828144514446,16.85120380290502,10.577153813468232,16.229561249739383,1.5343977723973075,20.564503414686808,2835.9375,2621.4354961323843,3011.71875,0.655124074357328,0.0033446023329119718,0.060491499514141886,0.8791363738080074,0.051943757160280386
source_domain/cwru_48khz_de/B021_3.mat,source_domain/cwru_48khz_de/B021_3.mat,B021_3.mat,B,48000,1729.0,1,48000,48000,5.625129991434126e-18,0.3912296978184671,0.3912296978184671,3.4288274475769227,6.835700307692307,0.07050821831822296,13.961811677354962,8.764231004669679,13.806915028417222,1.5753709619275733,17.825585693796057,2847.65625,2671.6975131642057,3046.875,0.6507284470482525,0.002362614486366475,0.04319011991376212,0.8875655329322709,0.05977225871094681
source_domain/cwru_48khz_de/B021_3.mat,source_domain/cwru_48khz_de/B021_3.mat,B021_3.mat,B,48000,1729.0,2,96000,48000,-5.273559366969494e-18,0.41639319758167537,0.41639319758167537,3.4254861027692303,6.835700307692307,0.04595483886124364,16.362273331078132,8.226565954140248,13.2082213630517,1.6055570983871559,17.12669694046038,2578.125,2626.0779700768717,2976.5625,0.6614443399174619,0.00220651299757744,0.038350912698809844,0.9116284173578334,0.043620772845667156
source_domain/cwru_48khz_de/B021_3.mat,source_domain/cwru_48khz_de/B021_3.mat,B021_3.mat,B,48000,1729.0,3,144000,48000,-5.976700615898759e-18,0.36301975833380845,0.36301975833380845,3.4279596206153844,6.835700307692307,0.06439267308231629,19.26027455319974,9.442900949357753,15.335478086600855,1.6240219153841315,19.837904138496512,2765.625,2648.4666077648462,3011.71875,0.6530147550660041,0.0030837171731706737,0.05101926710982786,0.8841805884859348,0.05500945147653157
source_domain/cwru_48khz_de/IR007_0.mat,source_domain/cwru_48khz_de/IR007_0.mat,IR007_0.mat,IR,48000,1796.0,0,0,48000,5.810167162204986e-18,0.5805873751719882,0.5805873751719882,3.1866377934166668,6.036726666666667,0.018308639709087283,5.983528972798167,5.488644654850092,7.694473112836515,1.4018894639178305,9.585219940176495,2613.28125,2803.1818656150235,4265.625,0.7965713655982378,0.006331272180672125,0.1369813807978625,0.5027473282347764,0.34389437153980973
source_domain/cwru_48khz_de/IR007_0.mat,source_domain/cwru_48khz_de/IR007_0.mat,IR007_0.mat,IR,48000,1796.0,1,48000,48000,-7.47550169914272e-18,0.5840426415820695,0.5840426415820695,3.1766314268611113,6.073452,-0.0018485520870870113,6.075008773524881,5.43904023557378,7.630343668355227,1.4028842107907693,9.494642183980105,2613.28125,2804.9182362508686,4265.625,0.8052250749845007,0.006543764467780154,0.13358329518215536,0.5084445249600847,0.3418314244943435
source_domain/cwru_48khz_de/IR007_0.mat,source_domain/cwru_48khz_de/IR007_0.mat,IR007_0.mat,IR,48000,1796.0,2,96000,48000,4.024558464266192e-18,0.5835869744544525,0.5835869744544525,3.496507176111111,6.417752,-0.001978065200704372,6.068958575166121,5.9914071580739385,8.418467260868708,1.4050901630862578,10.491040395728662,2613.28125,2804.4728725999407,4265.625,0.8088708802475406,0.007580487332366542,0.13589199276187033,0.5000341109469044,0.3467870072163782
source_domain/cwru_48khz_de/IR007_0.mat,source_domain/cwru_48khz_de/IR007_0.mat,IR007_0.mat,IR,48000,1796.0,3,144000,48000,5.5141076889716106e-18,0.5827510580660263,0.5827510580660263,3.3619101509999996,6.214510666666666,0.022759732300111694,6.002601115733409,5.769033113644424,8.079545121620399,1.4005024693821715,10.059696871311642,2613.28125,2806.4831159689074,4265.625,0.8108560437251247,0.007537757882138196,0.13500137544422472,0.4992613723356854,0.3485138989543391
source_domain/cwru_48khz_de/IR007_1.mat,source_domain/cwru_48khz_de/IR007_1.mat,IR007_1.mat,IR,48000,1772.0,0,0,48000,-2.21119419071177e-18,0.2797413465325423,0.2797413465325423,1.5789522943846155,3.125892923076923,-0.06429360634811265,7.397142712775699,5.644329356208671,8.299686651247395,1.470446908291807,10.570481636222489,2578.125,2766.5209207667494,4171.875,0.7710748325626713,0.0060941568763919676,0.14307218288104082,0.49751930278322726,0.35102263586227295
source_domain/cwru_48khz_de/IR007_1.mat,source_domain/cwru_48khz_de/IR007_1.mat,IR007_1.mat,IR,48000,1772.0,1,48000,48000,-3.811765717879704e-18,0.2763046641022676,0.2763046641022676,1.5173665729230768,3.0172043076923076,-0.08928341448587741,7.283881661409219,5.491642994328782,8.048920066393032,1.4656670280052835,10.247585938763951,2578.125,2771.5010855156993,4171.875,0.7792000465691985,0.005572048819657349,0.1448543637434471,0.4916716266879071,0.3557446973003813
source_domain/cwru_48khz_de/IR007_1.mat,source_domain/cwru_48khz_de/IR007_1.mat,IR007_1.mat,IR,48000,1772.0,2,96000,48000,1.7763568394002505e-18,0.2759001301032243,0.2759001301032243,1.5957931754999999,3.136115076923077,-0.14980062986713338,7.379613559372707,5.783952239881771,8.486637713238078,1.4672731311109155,10.79930331193923,2578.125,2751.7281806817255,4171.875,0.776489893079078,0.005748772902981069,0.148675251296335,0.5004033612912625,0.3429551939576855
source_domain/cwru_48khz_de/IR007_1.mat,source_domain/cwru_48khz_de/IR007_1.mat,IR007_1.mat,IR,48000,1772.0,3,144000,48000,-1.4062824978585316e-18,0.2787186783285516,0.2787186783285516,1.630970701346154,3.2093390769230767,-0.11548906517261492,7.436766966653269,5.851673490707809,8.605664934056168,1.4706331355791975,10.958404714902255,2578.125,2761.9903758206474,4171.875,0.7708236424543172,0.006855052600843479,0.14371080446808832,0.4979943956190633,0.34892250476638853
source_domain/cwru_48khz_de/IR007_2.mat,source_domain/cwru_48khz_de/IR007_2.mat,IR007_2.mat,IR,48000,1748.0,0,0,48000,8.511709855459533e-19,0.28000738515335166,0.28000738515335166,1.5943681803076923,3.1457113846153844,-0.09051920635450109,7.439259290316571,5.694021889561273,8.259488627206645,1.4505544213518198,10.42400765229092,2859.375,2723.878131797059,4136.71875,0.7911126041615679,0.006037763109641442,0.17245231025231011,0.4619573019179929,0.3579688411747621
source_domain/cwru_48khz_de/IR007_2.mat,source_domain/cwru_48khz_de/IR007_2.mat,IR007_2.mat,IR,48000,1748.0,1,48000,48000,-2.9790984494108368e-18,0.2812721007969486,0.2812721007969486,1.6542013630384615,3.2143458461538463,-0.07501013258980649,7.512355663307963,5.881142702548927,8.518080024072171,1.4483715928794068,10.714579289694662,2542.96875,2723.4560036157864,4148.4375,0.782648334566016,0.005555615816874175,0.17250293964524924,0.4666638388673111,0.35383785193383116
