relative_path,stage,before_fs_hz,after_fs_hz,fidelity_df_before_hz,fidelity_df_after_hz,rms_before,rms_after,rms_ratio,total_psd_before,total_psd_after,total_psd_ratio,common_0_6k_before,common_0_6k_after,common_0_6k_ratio,BPFO_common_tol_hz,BPFO_fund_energy_before,BPFO_fund_energy_after,BPFO_fund_energy_ratio,BPFI_common_tol_hz,BPFI_fund_energy_before,BPFI_fund_energy_after,BPFI_fund_energy_ratio,BSF_common_tol_hz,BSF_fund_energy_before,BSF_fund_energy_after,BSF_fund_energy_ratio,information_fidelity_pass
source_domain/cwru_12khz_fe/IR007_2.mat,demean,12000,12000,2.9296875,2.9296875,0.23039754395462816,0.23039754327089243,0.9999999970323653,0.05307379832482887,0.0530737981280503,0.9999999962923594,0.05307379832482887,0.0530737981280503,0.9999999962923594,5.859375,1.1188776154611444e-06,1.1188776154611449e-06,1.0000000000000004,5.859375,0.00017270559097197719,0.00017270559097197719,1.0,5.859375,2.600963003975122e-06,2.600963003975122e-06,1.0,True
source_domain/cwru_12khz_fe/IR007_3.mat,demean,12000,12000,2.9296875,2.9296875,0.24108268013299483,0.24108268013120165,0.999999999992562,0.058306693372299545,0.05830669337068221,0.9999999999722615,0.058306693372299545,0.05830669337068221,0.9999999999722615,5.859375,7.01534901677922e-07,7.01534901677922e-07,1.0,5.859375,0.0002264325703172024,0.00022643257031720242,1.0000000000000002,5.859375,1.0777769446843845e-06,1.077776944684384e-06,0.9999999999999996,True
source_domain/cwru_12khz_fe/IR014_0.mat,demean,12000,12000,2.9296875,2.9296875,0.17893978228630103,0.17893977940318198,0.9999999838877693,0.03209222210157886,0.032092221459969525,0.9999999800073259,0.03209222210157886,0.032092221459969525,0.9999999800073259,5.859375,1.0599875195056034e-06,1.059987519505604e-06,1.0000000000000007,5.859375,0.0002473549693532388,0.0002473549693532388,1.0,5.859375,5.199054080047463e-06,5.199054080047466e-06,1.0000000000000007,True
source_domain/cwru_12khz_fe/IR014_1.mat,demean,12000,12000,2.9296875,2.9296875,0.1415098825104429,0.14150988249074425,0.9999999998607966,0.020109406445689267,0.020109406412668847,0.9999999983579615,0.020109406445689267,0.020109406412668847,0.9999999983579615,5.859375,8.968381670397622e-07,8.968381670397621e-07,0.9999999999999999,5.859375,9.903697323809743e-05,9.903697323809743e-05,1.0,5.859375,2.7106031935672173e-06,2.710603193567215e-06,0.9999999999999992,True
source_domain/cwru_12khz_fe/IR014_2.mat,demean,12000,12000,2.9296875,2.9296875,0.1327549389630682,0.13275493396843355,0.9999999623770333,0.017589868240319467,0.017589866944212964,0.999999926315167,0.017589868240319467,0.017589866944212964,0.999999926315167,5.859375,1.215911494739614e-06,1.2159114947396144e-06,1.0000000000000004,5.859375,0.00016978159443638838,0.00016978159443638833,0.9999999999999997,5.859375,2.9942488787729228e-06,2.9942488787729223e-06,0.9999999999999999,True
source_domain/cwru_12khz_fe/IR014_3.mat,demean,12000,12000,2.9296875,2.9296875,0.1374744272537809,0.13747442512017624,0.9999999844799887,0.018869403602676374,0.018869403621246242,1.000000000984126,0.018869403602676374,0.018869403621246242,1.000000000984126,5.859375,7.770136982483637e-07,7.770136982483637e-07,1.0,5.859375,0.00023687187776863465,0.00023687187776863468,1.0000000000000002,5.859375,2.2592954393216783e-06,2.2592954393216783e-06,1.0,True
source_domain/cwru_12khz_fe/IR021_0.mat,demean,12000,12000,2.9296875,2.9296875,0.32162162313536613,0.3216216225407922,0.9999999981513247,0.10306876072183346,0.10306876004842666,0.9999999934664315,0.10306876072183346,0.10306876004842666,0.9999999934664315,5.859375,9.413228243227286e-07,9.41322824322729e-07,1.0000000000000004,5.859375,0.00021478167888588464,0.00021478167888588462,0.9999999999999999,5.859375,5.1964924788535764e-06,5.196492478853575e-06,0.9999999999999997,True
source_domain/cwru_12khz_fe/IR021_1.mat,demean,12000,12000,2.9296875,2.9296875,0.29535101858266405,0.2953509528604801,0.9999997774777135,0.08758104355882157,0.08758101823358626,0.9999997108365659,0.08758104355882157,0.08758101823358626,0.9999997108365659,5.859375,1.0214085242541324e-06,1.021408524254132e-06,0.9999999999999996,5.859375,9.499123473607318e-05,9.499123473607318e-05,1.0,5.859375,1.7955314493737716e-06,1.7955314493737724e-06,1.0000000000000004,True
source_domain/cwru_12khz_fe/IR021_2.mat,demean,12000,12000,2.9296875,2.9296875,0.293779714487038,0.2937795153312149,0.9999993220913042,0.08667761600250423,0.08667746770611597,0.9999982891039797,0.08667761600250423,0.08667746770611597,0.9999982891039797,5.859375,1.1766424104971183e-06,1.1766424104971185e-06,1.0000000000000002,5.859375,0.00016688036540883012,0.00016688036540883015,1.0000000000000002,5.859375,1.2983667895237758e-06,1.2983667895237754e-06,0.9999999999999997,True
source_domain/cwru_12khz_fe/IR021_3.mat,demean,12000,12000,2.9296875,2.9296875,0.28520122692578836,0.2852012090465224,0.9999999373099964,0.08147904699315495,0.08147902875280759,0.9999997761345029,0.08147904699315495,0.08147902875280759,0.9999997761345029,5.859375,7.553757291815403e-07,7.5537572918154e-07,0.9999999999999996,5.859375,0.00024810695502900184,0.00024810695502900184,1.0,5.859375,1.058136563322602e-06,1.058136563322602e-06,1.0,True
source_domain/cwru_12khz_fe/OR007@12_0.mat,demean,12000,12000,2.9296875,2.9296875,0.12670393343831174,0.12670393269983518,0.9999999941716367,0.01623907472597419,0.01623907470793907,0.9999999988893998,0.01623907472597419,0.01623907470793907,0.9999999988893998,5.859375,6.236358346551336e-07,6.236358346551338e-07,1.0000000000000004,5.859375,0.00014321775534743858,0.00014321775534743858,1.0,5.859375,6.282011666178155e-06,6.2820116661781555e-06,1.0000000000000002,True
source_domain/cwru_12khz_fe/OR007@12_1.mat,demean,12000,12000,2.9296875,2.9296875,0.16836667133868005,0.16836667114614706,0.9999999988564662,0.028583124890465654,0.028583124909194485,1.0000000006552408,0.028583124890465654,0.028583124909194485,1.0000000006552408,5.859375,5.206364607838524e-07,5.206364607838526e-07,1.0000000000000004,5.859375,7.582075776855575e-05,7.582075776855576e-05,1.0000000000000002,5.859375,2.400105010006788e-06,2.4001050100067876e-06,0.9999999999999998,True
source_domain/cwru_12khz_fe/OR007@12_2.mat,demean,12000,12000,2.9296875,2.9296875,0.1704726907529236,0.17047269024874243,0.999999997042452,0.029428060490153386,0.029428060421936835,0.9999999976819216,0.029428060490153386,0.029428060421936835,0.9999999976819216,5.859375,1.0546745272485134e-06,1.0546745272485138e-06,1.0000000000000004,5.859375,0.00014419432172945647,0.00014419432172945647,1.0,5.859375,1.4740704178084236e-06,1.4740704178084234e-06,0.9999999999999999,True
source_domain/cwru_12khz_fe/OR007@12_3.mat,demean,12000,12000,2.9296875,2.9296875,0.17140135440746185,0.17140135433391118,0.9999999995708864,0.029404172160742658,0.02940417218072863,1.0000000006796985,0.029404172160742658,0.02940417218072863,1.0000000006796985,5.859375,5.786453002286767e-07,5.786453002286767e-07,1.0,5.859375,0.00018852634815461937,0.00018852634815461937,1.0,5.859375,1.0738391199663688e-06,1.0738391199663694e-06,1.0000000000000007,True
source_domain/cwru_12khz_fe/OR007@3_0.mat,demean,12000,12000,2.9296875,2.9296875,0.09753708903943599,0.09753708828651046,0.9999999922806233,0.00954800699233225,0.00954800679603317,0.9999999794408319,0.00954800699233225,0.00954800679603317,0.9999999794408319,5.859375,5.966089894032183e-07,5.966089894032184e-07,1.0000000000000002,5.859375,0.00017575592033222995,0.00017575592033222995,1.0,5.859375,5.304252554202676e-06,5.304252554202676e-06,1.0,True
source_domain/cwru_12khz_fe/OR007@3_1.mat,demean,12000,12000,2.9296875,2.9296875,0.09676143385532103,0.09676141571076408,0.9999998124815205,0.009347367044019433,0.009347364619923082,0.9999997406653297,0.009347367044019433,0.009347364619923082,0.9999997406653297,5.859375,8.992518109804903e-07,8.992518109804903e-07,1.0,5.859375,7.475050116512931e-05,7.475050116512931e-05,1.0,5.859375,1.8865364190259897e-06,1.8865364190259894e-06,0.9999999999999999,True
source_domain/cwru_12khz_fe/OR007@3_2.mat,demean,12000,12000,2.9296875,2.9296875,0.10540022646563701,0.10540022361028575,0.999999972909439,0.011065970875245202,0.011065970184041672,0.9999999375379225,0.011065970875245202,0.011065970184041672,0.9999999375379225,5.859375,9.211311471516701e-07,9.211311471516701e-07,1.0,5.859375,0.0001442935065432273,0.00014429350654322732,1.0000000000000002,5.859375,1.5856276608811604e-06,1.5856276608811604e-06,1.0,True
source_domain/cwru_12khz_fe/OR007@3_3.mat,demean,12000,12000,2.9296875,2.9296875,0.14722344095778994,0.1472234404874872,0.9999999968055172,0.021663412194674377,0.02166341207293916,0.9999999943806075,0.021663412194674377,0.02166341207293916,0.9999999943806075,5.859375,5.793308633700777e-07,5.793308633700776e-07,0.9999999999999998,5.859375,0.00019377884224653806,0.0001937788422465381,1.0000000000000002,5.859375,1.237212638895742e-06,1.2372126388957425e-06,1.0000000000000004,True
source_domain/cwru_12khz_fe/OR007@6_0.mat,demean,12000,12000,2.9296875,2.9296875,0.4262435946840319,0.4262435882088215,0.9999999848086624,0.18220329685917264,0.18220329217334374,0.9999999742824144,0.18220329685917264,0.18220329217334374,0.9999999742824144,5.859375,7.807322081563022e-07,7.807322081563023e-07,1.0000000000000002,5.859375,0.00017854561042336063,0.00017854561042336063,1.0,5.859375,3.0544842538767097e-06,3.05448425387671e-06,1.0000000000000002,True
source_domain/cwru_12khz_fe/OR007@6_1.mat,demean,12000,12000,2.9296875,2.9296875,0.3537279219627025,0.3537279166751135,0.9999999850518191,0.12451969564761435,0.12451969266032908,0.999999976009536,0.12451969564761435,0.12451969266032908,0.999999976009536,5.859375,6.82490349786991e-07,6.824903497869909e-07,0.9999999999999999,5.859375,7.298409735486807e-05,7.298409735486808e-05,1.0000000000000002,5.859375,2.6470560193892322e-06,2.647056019389234e-06,1.0000000000000007,True
source_domain/cwru_12khz_fe/OR007@6_2.mat,demean,12000,12000,2.9296875,2.9296875,0.3512817605824454,0.35128176056013055,0.9999999999364758,0.1248310302862938,0.12483103033282031,1.0000000003727159,0.1248310302862938,0.12483103033282031,1.0000000003727159,5.859375,1.0442093025472089e-06,1.0442093025472089e-06,1.0,5.859375,0.00014349071857184382,0.00014349071857184382,1.0,5.859375,2.359873459665509e-06,2.3598734596655075e-06,0.9999999999999993,True
source_domain/cwru_12khz_fe/OR007@6_3.mat,demean,12000,12000,2.9296875,2.9296875,0.3549297243581811,0.3549297230411392,0.9999999962892882,0.12463655455479364,0.12463655375965633,0.9999999936203523,0.12463655455479364,0.12463655375965633,0.9999999936203523,5.859375,7.282427653665832e-07,7.28242765366583e-07,0.9999999999999997,5.859375,0.00018178640927778833,0.00018178640927778833,1.0,5.859375,1.547811240990235e-06,1.5478112409902304e-06,0.999999999999997,True
source_domain/cwru_12khz_fe/OR014@3_0.mat,demean,12000,12000,2.9296875,2.9296875,0.42004584179148563,0.42004584141106627,0.9999999990943385,0.1794580417549084,0.17945804130307183,0.9999999974822161,0.1794580417549084,0.17945804130307183,0.9999999974822161,5.859375,7.774282047037668e-07,7.77428204703767e-07,1.0000000000000002,5.859375,0.0001685502182490923,0.00016855021824909225,0.9999999999999997,5.859375,2.233220867622506e-06,2.233220867622506e-06,1.0,True
source_domain/cwru_12khz_fe/OR014@3_1.mat,demean,12000,12000,2.9296875,2.9296875,0.2878159654852108,0.28774993616363637,0.9997705849240741,0.08253771463449966,0.08251241332060451,0.9996934575423224,0.08253771463449966,0.08251241332060451,0.9996934575423224,5.859375,1.0389761523451484e-06,1.0389761523451486e-06,1.0000000000000002,5.859375,7.111725649060151e-05,7.111725649060151e-05,1.0,5.859375,2.7802145744085907e-06,2.780214574408588e-06,0.9999999999999991,True
source_domain/cwru_12khz_fe/OR014@3_2.mat,demean,12000,12000,2.9296875,2.9296875,0.4251171841700992,0.42511717833430046,0.9999999862724939,0.18203800382255528,0.1820380001069524,0.9999999795888617,0.18203800382255528,0.1820380001069524,0.9999999795888617,5.859375,9.01892432803651e-07,9.018924328036512e-07,1.0000000000000002,5.859375,0.00013443986545762392,0.00013443986545762392,1.0,5.859375,1.1699082052857612e-06,1.1699082052857618e-06,1.0000000000000004,True
source_domain/cwru_12khz_fe/OR014@3_3.mat,demean,12000,12000,2.9296875,2.9296875,0.7345413204317913,0.7345413204258425,0.9999999999919014,0.5343286784418387,0.5343286785475185,1.0000000001977805,0.5343286784418387,0.5343286785475185,1.0000000001977805,5.859375,8.341460211726748e-07,8.341460211726741e-07,0.9999999999999991,5.859375,0.00019405451542071648,0.00019405451542071645,0.9999999999999999,5.859375,2.6795802635463238e-06,2.6795802635463403e-06,1.0000000000000062,True
source_domain/cwru_12khz_fe/OR014@6_0.mat,demean,12000,12000,2.9296875,2.9296875,0.9181569807729155,0.9181212485978462,0.9999610827169889,0.8420465481375745,0.8420142937388713,0.9999616952307748,0.8420465481375745,0.8420142937388713,0.9999616952307748,5.859375,1.299066645221606e-06,1.2990666452216063e-06,1.0000000000000002,5.859375,0.00023261039807148486,0.00023261039807148483,0.9999999999999999,5.859375,4.787243392680474e-06,4.787243392680481e-06,1.0000000000000016,True
source_domain/cwru_12khz_fe/OR021@3_1.mat,demean,12000,12000,2.9296875,2.9296875,0.16472344369309821,0.16472344302667966,0.9999999959543187,0.027146049848671965,0.02714604964244114,0.9999999924029159,0.027146049848671965,0.02714604964244114,0.9999999924029159,5.859375,7.368893350364974e-07,7.368893350364974e-07,1.0,5.859375,9.289296189853052e-05,9.289296189853052e-05,1.0,5.859375,1.7988449425991176e-06,1.7988449425991174e-06,0.9999999999999999,True
source_domain/cwru_12khz_fe/OR021@3_2.mat,demean,12000,12000,2.9296875,2.9296875,0.12982521765895988,0.12982520310336115,0.9999998878831171,0.01673516282636355,0.016735159404178773,0.999999795509323,0.01673516282636355,0.016735159404178773,0.999999795509323,5.859375,1.1440547516794086e-06,1.1440547516794088e-06,1.0000000000000002,5.859375,0.00015177367907230773,0.00015177367907230773,1.0,5.859375,1.7577775616642036e-06,1.7577775616642038e-06,1.0000000000000002,True
source_domain/cwru_12khz_fe/OR021@3_3.mat,demean,12000,12000,2.9296875,2.9296875,0.1480335835793936,0.14803357819510785,0.9999999636279442,0.02172107384824082,0.021721073210562644,0.9999999706424195,0.02172107384824082,0.021721073210562644,0.9999999706424195,5.859375,6.842125607822967e-07,6.842125607822967e-07,1.0,5.859375,0.00021296032345628288,0.00021296032345628288,1.0,5.859375,1.6210545814543708e-06,1.6210545814543708e-06,1.0,True
source_domain/cwru_12khz_fe/OR021@6_0.mat,demean,12000,12000,2.9296875,2.9296875,0.8242760028627052,0.8242760023297802,0.9999999993534628,0.6824045980247432,0.6824045966268475,0.9999999979515148,0.6824045980247432,0.6824045966268475,0.9999999979515148,5.859375,1.0425129515180467e-06,1.0425129515180465e-06,0.9999999999999998,5.859375,0.0002469390191872847,0.0002469390191872847,1.0,5.859375,7.232362926995779e-06,7.232362926995759e-06,0.9999999999999973,True
source_domain/cwru_48khz_normal/N_0.mat,demean,48000,48000,2.9296875,2.9296875,0.0726870986839877,0.0726870986839877,1.0,0.005274499803024338,0.005274499803024338,1.0,0.004983224348088624,0.004983224348088624,1.0,5.859375,1.2364539096253524e-07,1.2364539096253524e-07,1.0,5.859375,5.8177853926929807e-05,5.8177853926929807e-05,1.0,5.859375,6.019507342427761e-06,6.019507342427761e-06,1.0,True
source_domain/cwru_48khz_normal/N_0.mat,anti_alias_resample_48k_to_12k,48000,12000,2.9296875,2.9296875,0.0726870986839877,0.0705184349652467,0.9701643928839502,0.005274499803024338,0.004963887743193948,0.9411106130571304,0.004983224348088624,0.004963887743193948,0.9961196599743511,5.859375,1.2364539096253524e-07,1.236477887627294e-07,1.0000193925562084,5.859375,5.8177853926929807e-05,5.8178680228405264e-05,1.0000142030243415,5.859375,6.019507342427761e-06,6.019612664740815e-06,1.0000174968327245,True
source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,demean,48000,48000,2.9296875,2.9296875,0.06525064176705161,0.06525039273722678,0.9999961834884978,0.004263068469545333,0.004263032251712705,0.9999915042808046,0.0036570532207371325,0.003657017002904504,0.999990096443655,5.859375,1.9522900505295793e-07,1.95229005052958e-07,1.0000000000000004,5.859375,4.7393326478176916e-05,4.7393326478176916e-05,1.0,5.859375,1.431892493588097e-06,1.431892493588097e-06,1.0,True
source_domain/cwru_48khz_normal/N_1_(1772rpm).mat,anti_alias_resample_48k_to_12k,48000,12000,2.9296875,2.9296875,0.06525039273722678,0.06026957604472925,0.923666104010193,0.004263032251712705,0.0036375679709157722,0.853281832304776,0.003657017002904504,0.0036375679709157722,0.9946817222962636,5.859375,1.95229005052958e-07,1.9523274904714593e-07,1.0000191774484888,5.859375,4.7393326478176916e-05,4.739402416548613e-05,1.000014721214168,5.859375,1.431892493588097e-06,1.431917985348353e-06,1.000017802845095,True
source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,demean,48000,48000,2.9296875,2.9296875,0.06308624633194383,0.06308618667878708,0.9999990544189864,0.003980976149919729,0.003980966941274973,0.9999976868374967,0.003136599495882471,0.0031365902872377144,0.9999970641311495,5.859375,4.777068407187387e-08,4.777068407187385e-08,0.9999999999999996,5.859375,5.276225683613646e-05,5.276225683613645e-05,0.9999999999999999,5.859375,9.900179881852828e-07,9.900179881852828e-07,1.0,True
source_domain/cwru_48khz_normal/N_2_(1750rpm).mat,anti_alias_resample_48k_to_12k,48000,12000,2.9296875,2.9296875,0.06308618667878708,0.05583413248420849,0.8850452915865159,0.003980966941274973,0.0031191283718482125,0.7835102420743183,0.0031365902872377144,0.0031191283718482125,0.9944328350882958,5.859375,4.777068407187385e-08,4.7771592031574624e-08,1.0000190066296604,5.859375,5.276225683613645e-05,5.27630573513481e-05,1.0000151721184736,5.859375,9.900179881852828e-07,9.90036053820185e-07,1.0000182477845028,True
source_domain/cwru_48khz_normal/N_3.mat,demean,48000,48000,2.9296875,2.9296875,0.06471727068421393,0.06471610730161999,0.9999820236146914,0.0041861423897389905,0.004185993608193599,0.999964458555983,0.003207725579839646,0.0032075767982942547,0.9999536177451318,5.859375,3.481033372861422e-08,3.481033372861423e-08,1.0000000000000002,5.859375,4.611774471052872e-05,4.611774471052871e-05,0.9999999999999999,5.859375,4.848043322196743e-06,4.848043322196743e-06,1.0,True
source_domain/cwru_48khz_normal/N_3.mat,anti_alias_resample_48k_to_12k,48000,12000,2.9296875,2.9296875,0.06471610730161999,0.05650821148117382,0.8731707427612738,0.004185993608193599,0.0031913024298745635,0.7623763265256683,0.0032075767982942547,0.0031913024298745635,0.9949262731828133,5.859375,3.481033372861423e-08,3.4811007731982975e-08,1.0000193621633737,5.859375,4.611774471052871e-05,4.611846700654603e-05,1.0000156619978244,5.859375,4.848043322196743e-06,4.8481312126982376e-06,1.000018129066853,True
