relative_path,independent_object_id,subgroup,class_label,load_hp,fault_size_in,outer_race_position_clock,rpm,bearing,native_fs_hz,processed_fs_hz,signal_var,raw_mean,trend_r2,detrend_applied,resampled,rms,peak,crest_factor,impulse_factor,kurtosis,total_psd_energy,common_0_6k_psd_energy,spectral_entropy,welch_df_hz,fr,FTF,BPFO,BPFI,BSF,mechanism_class,char_name,char_hz,harmonic_energy_ratio,sideband_energy_ratio,mechanism_score,local_peak_hz,peak_offset_hz,peak_offset_order,bands_json,sidebands_json,spurious_mechanism_score
source_domain/cwru_12khz_fe/B021_2.mat,source_domain/cwru_12khz_fe/B021_2.mat,source_12khz_fe,B,2.0,0.021,,1756.0,SKF6203_FE,12000,12000,X292_FE_time,-2.1076515469304003e-05,3.860361248050547e-07,False,False,0.16787496203157973,3.0438396067234854,18.131587759649918,24.772927205640716,14.526053602445362,0.02777720917379954,0.02777720917379954,0.7419698852601644,2.9296875,29.266666666666666,11.169328579916815,100.52395721925133,162.87604278074866,116.70602663774528,B,BSF,116.70602663774528,0.0009470681655898843,0.01830515195517362,0.010099644143176694,117.1875,0.48147336225471804,0.016451253835582623,"[{""center_hz"":116.70602663774528,""energy"":1.7168481234309521e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":233.41205327549056,""energy"":1.922882186244006e-06,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":350.1180799132359,""energy"":2.2667180227761878e-05,""harmonic"":3,""tol_hz"":7.002361598264717}]","[{""center_hz"":105.53669805782846,""energy"":1.231422711201936e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":127.8753552176621,""energy"":9.289759515203732e-07,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":222.24272469557374,""energy"":9.107007381550589e-07,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":244.5813818554074,""energy"":3.043973762459114e-07,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":338.9487513333191,""energy"":4.083128810632436e-06,""harmonic"":3,""tol_hz"":6.778975026666382},{""center_hz"":361.28740849315267,""energy"":0.0005010074092292875,""harmonic"":3,""tol_hz"":7.225748169863054}]",
source_domain/cwru_12khz_fe/B021_3.mat,source_domain/cwru_12khz_fe/B021_3.mat,source_12khz_fe,B,3.0,0.021,,1734.0,SKF6203_FE,12000,12000,X293_FE_time,-4.471505440291426e-06,8.636758929974183e-07,False,False,0.1731177510074893,1.9193909938176408,11.087199219302505,14.630803993297864,7.828615977873816,0.030648862364156475,0.030648862364156475,0.7406450237200654,2.9296875,28.9,11.02939393939394,99.26454545454544,160.83545454545452,115.24387824023367,B,BSF,115.24387824023367,0.0008259902972617905,0.01187511358541675,0.006763547089970165,114.2578125,-0.9860657402336699,-0.03411992180739342,"[{""center_hz"":115.24387824023367,""energy"":1.3549683015535033e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":230.48775648046734,""energy"":1.997859311346547e-06,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":345.731634720701,""energy"":2.196283532200526e-05,""harmonic"":3,""tol_hz"":6.91463269441402}]","[{""center_hz"":104.21448430083973,""energy"":1.2787795463635767e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":126.27327217962761,""energy"":1.102000952046167e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":219.4583625410734,""energy"":9.321770823115734e-07,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":241.51715041986128,""energy"":4.646870797818616e-07,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":334.70224078130707,""energy"":4.0680927703696374e-06,""harmonic"":3,""tol_hz"":6.694044815626142},{""center_hz"":356.7610286600949,""energy"":0.00035611298440728985,""harmonic"":3,""tol_hz"":7.135220573201898}]",
source_domain/cwru_12khz_fe/IR007_0.mat,source_domain/cwru_12khz_fe/IR007_0.mat,source_12khz_fe,IR,0.0,0.007,,1796.0,SKF6203_FE,12000,12000,X278_FE_time,-0.0005369476764380572,1.3584216406724711e-05,False,False,0.2731166433958693,1.9875506334523811,7.277295915545957,10.536118640408956,7.254244595196877,0.0749010291626479,0.0749010291626479,0.6632853425908721,2.9296875,29.933333333333334,11.423755199049317,102.81379679144385,166.58620320855616,119.36447826958458,IR,BPFI,166.58620320855616,0.0034873073911815444,0.0006054377944515807,0.003790026288407334,161.1328125,-5.453390708556157,-0.18218454482927027,"[{""center_hz"":166.58620320855616,""energy"":0.00024895296642973256,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":333.1724064171123,""energy"":1.0512024006021411e-06,""harmonic"":2,""tol_hz"":6.663448128342246},{""center_hz"":499.75860962566844,""energy"":1.119874377567174e-05,""harmonic"":3,""tol_hz"":9.995172192513369}]","[{""center_hz"":136.65286987522282,""energy"":1.2867402256457038e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":196.5195365418895,""energy"":3.7184289551156555e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":303.239073083779,""energy"":1.5733019941452673e-06,""harmonic"":2,""tol_hz"":6.0647814616755795},{""center_hz"":363.10573975044565,""energy"":1.374666963945765e-05,""harmonic"":2,""tol_hz"":7.262114795008913},{""center_hz"":469.8252762923351,""energy"":4.239814074109213e-06,""harmonic"":3,""tol_hz"":9.396505525846703},{""center_hz"":529.6919429590017,""energy"":2.078295900991358e-05,""harmonic"":3,""tol_hz"":10.593838859180035}]",
source_domain/cwru_12khz_fe/IR007_1.mat,source_domain/cwru_12khz_fe/IR007_1.mat,source_12khz_fe,IR,1.0,0.007,,1772.0,SKF6203_FE,12000,12000,X279_FE_time,-6.96639042804679e-05,3.5693524270190834e-10,False,False,0.2376314700055972,1.565035790059524,6.585978658561768,9.2072445722357,6.094435377731001,0.056314694499049314,0.056314694499049314,0.7387985446583425,2.9296875,29.533333333333335,11.271099227569817,101.43989304812835,164.36010695187167,117.769407290481,IR,BPFI,164.36010695187167,0.0017814146466709284,0.0009419123000768956,0.0022523707967093765,161.1328125,-3.2272944518716713,-0.1092763358421559,"[{""center_hz"":164.36010695187167,""energy"":9.67293786359021e-05,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":328.72021390374334,""energy"":1.0314158367720604e-06,""harmonic"":2,""tol_hz"":6.574404278074867},{""center_hz"":493.080320855615,""energy"":2.559027130731035e-06,""harmonic"":3,""tol_hz"":9.8616064171123}]","[{""center_hz"":134.82677361853834,""energy"":1.0018130004363723e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":193.893440285205,""energy"":9.87417813503106e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":299.18688057041,""energy"":6.79500435410187e-07,""harmonic"":2,""tol_hz"":5.9837376114082},{""center_hz"":358.2535472370767,""energy"":3.707711980743009e-05,""harmonic"":2,""tol_hz"":7.165070944741534},{""center_hz"":463.54698752228165,""energy"":1.4932250171466387e-06,""harmonic"":3,""tol_hz"":9.270939750445633},{""center_hz"":522.6136541889483,""energy"":2.9176670282728952e-06,""harmonic"":3,""tol_hz"":10.452273083778966}]",
source_domain/cwru_12khz_fe/IR007_2.mat,source_domain/cwru_12khz_fe/IR007_2.mat,source_12khz_fe,IR,2.0,0.007,,1755.0,SKF6203_FE,12000,12000,X280_FE_time,-1.7749987691330696e-05,1.043912779834396e-07,False,False,0.23039754327089243,1.5355827254870134,6.66492664672876,9.240794258566153,5.928998521282106,0.0530737981280503,0.0530737981280503,0.749687987125798,2.9296875,29.25,11.162967914438504,100.46671122994653,162.78328877005347,116.6395653469493,IR,BPFI,162.78328877005347,0.0033969701268627295,0.0008799066777118238,0.003836923465718642,158.203125,-4.580163770053474,-0.15658679555738372,"[{""center_hz"":162.78328877005347,""energy"":0.00017270559097197719,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":325.56657754010695,""energy"":9.635663061487889e-07,""harmonic"":2,""tol_hz"":6.511331550802139},{""center_hz"":488.34986631016045,""energy"":6.620949482003926e-06,""harmonic"":3,""tol_hz"":9.766997326203208}]","[{""center_hz"":133.53328877005347,""energy"":1.1538873204707646e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":192.03328877005347,""energy"":1.0478549504906606e-05,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":296.31657754010695,""energy"":4.4308849573375015e-07,""harmonic"":2,""tol_hz"":5.926331550802139},{""center_hz"":354.81657754010695,""energy"":2.614899620733164e-05,""harmonic"":2,""tol_hz"":7.096331550802139},{""center_hz"":459.09986631016045,""energy"":1.3673423710806992e-06,""harmonic"":3,""tol_hz"":9.18199732620321},{""center_hz"":517.5998663101605,""energy"":7.108125484877284e-06,""harmonic"":3,""tol_hz"":10.35199732620321}]",
source_domain/cwru_12khz_fe/IR007_3.mat,source_domain/cwru_12khz_fe/IR007_3.mat,source_12khz_fe,IR,3.0,0.007,,1732.0,SKF6203_FE,12000,12000,X281_FE_time,9.298511785666153e-07,2.5714936849232327e-07,False,False,0.24108268013120165,1.5447524364935068,6.407562897727966,8.701858674026775,5.318301533720084,0.05830669337068221,0.05830669337068221,0.7185321164521177,2.9296875,28.866666666666667,11.016672608437315,99.15005347593583,160.64994652406418,115.11095565864171,IR,BPFI,160.64994652406418,0.003927855215461886,0.0004925689540744895,0.004174139692499131,155.2734375,-5.376509024064177,-0.18625319944795068,"[{""center_hz"":160.64994652406418,""energy"":0.00022643257031720242,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":321.29989304812835,""energy"":1.3738131090960154e-07,""harmonic"":2,""tol_hz"":6.425997860962568},{""center_hz"":481.94983957219256,""energy"":2.4502980242590944e-06,""harmonic"":3,""tol_hz"":9.638996791443851}]","[{""center_hz"":131.7832798573975,""energy"":1.294044961063386e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":189.51661319073085,""energy"":1.3764439328162864e-05,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":292.4332263814617,""energy"":6.212081533603856e-08,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":350.166559714795,""energy"":4.630425511167983e-06,""harmonic"":2,""tol_hz"":7.0033311942959005},{""center_hz"":453.0831729055259,""energy"":1.7353199030038498e-06,""harmonic"":3,""tol_hz"":9.061663458110518},{""center_hz"":510.81650623885923,""energy"":7.2337164504047895e-06,""harmonic"":3,""tol_hz"":10.216330124777185}]",
source_domain/cwru_12khz_fe/IR014_0.mat,source_domain/cwru_12khz_fe/IR014_0.mat,source_12khz_fe,IR,0.0,0.014,,1796.0,SKF6203_FE,12000,12000,X274_FE_time,3.2121789833407905e-05,3.328032380305398e-07,False,False,0.17893977940318198,1.1687930488095242,6.531767574028541,8.825270547753174,5.475205963663349,0.032092221459969525,0.032092221459969525,0.7384619923243334,2.9296875,29.933333333333334,11.423755199049317,102.81379679144385,166.58620320855616,119.36447826958458,IR,BPFI,166.58620320855616,0.01003952574974006,0.005280558263276724,0.012679804881378421,161.1328125,-5.453390708556157,-0.18218454482927027,"[{""center_hz"":166.58620320855616,""energy"":0.0002473549693532388,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":333.1724064171123,""energy"":7.916811211986236e-06,""harmonic"":2,""tol_hz"":6.663448128342246},{""center_hz"":499.75860962566844,""energy"":6.691890314849956e-05,""harmonic"":3,""tol_hz"":9.995172192513369}]","[{""center_hz"":136.65286987522282,""energy"":1.3588997806113988e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":196.5195365418895,""energy"":3.983206964901046e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":303.239073083779,""energy"":6.931257197989934e-07,""harmonic"":2,""tol_hz"":6.0647814616755795},{""center_hz"":363.10573975044565,""energy"":2.2640668292450743e-05,""harmonic"":2,""tol_hz"":7.262114795008913},{""center_hz"":469.8252762923351,""energy"":0.00010420662702041049,""harmonic"":3,""tol_hz"":9.396505525846703},{""center_hz"":529.6919429590017,""energy"":3.6582317439176016e-05,""harmonic"":3,""tol_hz"":10.593838859180035}]",
source_domain/cwru_12khz_fe/IR014_1.mat,source_domain/cwru_12khz_fe/IR014_1.mat,source_12khz_fe,IR,1.0,0.014,,1775.0,SKF6203_FE,12000,12000,X275_FE_time,2.3611660890854454e-06,2.0465427844646963e-08,False,False,0.14150988249074425,0.9031478197997835,6.382224364145421,8.77527762137312,5.637908116002697,0.020109406412668847,0.020109406412668847,0.8137403018490309,2.9296875,29.583333333333332,11.290181224004753,101.61163101604278,164.63836898395724,117.96879116286895,IR,BPFI,164.63836898395724,0.008411752191629946,0.00540526379098319,0.01111438408712154,161.1328125,-3.5055564839572355,-0.11849768396475163,"[{""center_hz"":164.63836898395724,""energy"":9.903697323809743e-05,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":329.27673796791447,""energy"":9.741213487285262e-06,""harmonic"":2,""tol_hz"":6.585534759358289},{""center_hz"":493.91510695187173,""energy"":6.037715673876176e-05,""harmonic"":3,""tol_hz"":9.878302139037435}]","[{""center_hz"":135.0550356506239,""energy"":4.985276901001398e-07,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":194.22170231729058,""energy"":1.0091184249585152e-05,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":299.69340463458116,""energy"":6.44102916071912e-07,""harmonic"":2,""tol_hz"":5.993868092691623},{""center_hz"":358.8600713012478,""energy"":3.52581361701117e-05,""harmonic"":2,""tol_hz"":7.177201426024956},{""center_hz"":464.3317736185384,""energy"":4.670215160688075e-05,""harmonic"":3,""tol_hz"":9.286635472370769},{""center_hz"":523.4984402852051,""energy"":1.5502543707814416e-05,""harmonic"":3,""tol_hz"":10.469968805704102}]",
source_domain/cwru_12khz_fe/IR014_2.mat,source_domain/cwru_12khz_fe/IR014_2.mat,source_12khz_fe,IR,2.0,0.014,,1755.0,SKF6203_FE,12000,12000,X276_FE_time,3.641599658231637e-05,1.3551861977035582e-07,False,False,0.13275493396843355,0.8394953877867966,6.323647360529829,8.657937427518267,5.667175041482762,0.017589866944212964,0.017589866944212964,0.8074357496201865,2.9296875,29.25,11.162967914438504,100.46671122994653,162.78328877005347,116.6395653469493,IR,BPFI,162.78328877005347,0.01275441808490531,0.006539372787795336,0.01602410447880298,158.203125,-4.580163770053474,-0.15658679555738372,"[{""center_hz"":162.78328877005347,""energy"":0.00016978159443638833,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":325.56657754010695,""energy"":4.469041010136657e-06,""harmonic"":2,""tol_hz"":6.511331550802139},{""center_hz"":488.34986631016045,""energy"":5.009788161782293e-05,""harmonic"":3,""tol_hz"":9.766997326203208}]","[{""center_hz"":133.53328877005347,""energy"":8.179907065173674e-07,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":192.03328877005347,""energy"":1.272276066291438e-05,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":296.31657754010695,""energy"":8.073731139403388e-07,""harmonic"":2,""tol_hz"":5.926331550802139},{""center_hz"":354.81657754010695,""energy"":3.434580016370684e-05,""harmonic"":2,""tol_hz"":7.096331550802139},{""center_hz"":459.09986631016045,""energy"":4.754370060099928e-05,""harmonic"":3,""tol_hz"":9.18199732620321},{""center_hz"":517.5998663101605,""energy"":1.8789071987848746e-05,""harmonic"":3,""tol_hz"":10.35199732620321}]",
source_domain/cwru_12khz_fe/IR014_3.mat,source_domain/cwru_12khz_fe/IR014_3.mat,source_12khz_fe,IR,3.0,0.014,,1733.0,SKF6203_FE,12000,12000,X277_FE_time,-2.4220490375640988e-05,2.634051792390985e-09,False,False,0.13747442512017624,0.8719807990692642,6.342858304786533,8.645453588505092,5.521590453235256,0.018869403621246242,0.018869403621246242,0.799136654451194,2.9296875,28.883333333333333,11.023033273915628,99.20729946524064,160.74270053475936,115.17741694943767,IR,BPFI,160.74270053475936,0.016030987296776752,0.00473269983047156,0.018397337212012532,155.2734375,-5.469263034759365,-0.18935705832981067,"[{""center_hz"":160.74270053475936,""energy"":0.00023687187776863468,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":321.48540106951873,""energy"":5.786837262661557e-07,""harmonic"":2,""tol_hz"":6.429708021390375},{""center_hz"":482.2281016042781,""energy"":6.50446082550509e-05,""harmonic"":3,""tol_hz"":9.644562032085561}]","[{""center_hz"":131.85936720142604,""energy"":9.053366630108682e-07,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":189.6260338680927,""energy"":1.4433665898590136e-05,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":292.6020677361854,""energy"":1.2465334983188947e-07,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":350.36873440285206,""energy"":7.722387305781694e-06,""harmonic"":2,""tol_hz"":7.007374688057041},{""center_hz"":453.34476827094477,""energy"":5.334675544391692e-05,""harmonic"":3,""tol_hz"":9.066895365418896},{""center_hz"":511.1114349376114,""energy"":1.2770424658240023e-05,""harmonic"":3,""tol_hz"":10.222228698752229}]",
source_domain/cwru_12khz_fe/IR021_0.mat,source_domain/cwru_12khz_fe/IR021_0.mat,source_12khz_fe,IR,0.0,0.021,,1796.0,SKF6203_FE,12000,12000,X270_FE_time,1.9556474224114168e-05,1.8122376071288129e-06,False,False,0.3216216225407922,2.225047081837121,6.918213596024353,9.838222915063033,7.115301525789682,0.10306876004842666,0.10306876004842666,0.7259002953431296,2.9296875,29.933333333333334,11.423755199049317,102.81379679144385,166.58620320855616,119.36447826958458,IR,BPFI,166.58620320855616,0.002298867152276388,0.0014678022401853682,0.003032768272369072,161.1328125,-5.453390708556157,-0.18218454482927027,"[{""center_hz"":166.58620320855616,""energy"":0.00021478167888588462,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":333.1724064171123,""energy"":6.255729437412592e-06,""harmonic"":2,""tol_hz"":6.663448128342246},{""center_hz"":499.75860962566844,""energy"":1.590397857788778e-05,""harmonic"":3,""tol_hz"":9.995172192513369}]","[{""center_hz"":136.65286987522282,""energy"":5.098926984418303e-07,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":196.5195365418895,""energy"":5.876692009420922e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":303.239073083779,""energy"":2.1966152407638684e-06,""harmonic"":2,""tol_hz"":6.0647814616755795},{""center_hz"":363.10573975044565,""energy"":8.17937326358156e-05,""harmonic"":2,""tol_hz"":7.262114795008913},{""center_hz"":469.8252762923351,""energy"":3.359101667772332e-05,""harmonic"":3,""tol_hz"":9.396505525846703},{""center_hz"":529.6919429590017,""energy"":2.7316607630043273e-05,""harmonic"":3,""tol_hz"":10.593838859180035}]",
source_domain/cwru_12khz_fe/IR021_1.mat,source_domain/cwru_12khz_fe/IR021_1.mat,source_12khz_fe,IR,1.0,0.021,,1776.0,SKF6203_FE,12000,12000,X271_FE_time,-0.00019703355962319836,9.269214501612929e-07,False,False,0.2953509528604801,1.7362588831628787,5.878629699166959,8.248886254010747,6.448090870706036,0.08758101823358626,0.08758101823358626,0.7171057055698261,2.9296875,29.6,11.296541889483066,101.66887700534761,164.73112299465245,118.03525245366495,IR,BPFI,164.73112299465245,0.0014663404066216116,0.0009793624222357014,0.0019560216177394625,161.1328125,-3.598310494652452,-0.12156454373825851,"[{""center_hz"":164.73112299465245,""energy"":9.499123473607318e-05,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":329.4622459893049,""energy"":3.959673173920453e-06,""harmonic"":2,""tol_hz"":6.589244919786098},{""center_hz"":494.1933689839574,""energy"":2.947267797897803e-05,""harmonic"":3,""tol_hz"":9.883867379679147}]","[{""center_hz"":135.13112299465246,""energy"":6.135272939032526e-07,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":194.33112299465245,""energy"":8.586533051265858e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":299.8622459893049,""energy"":4.811395034861183e-07,""harmonic"":2,""tol_hz"":5.997244919786098},{""center_hz"":359.0622459893049,""energy"":3.4966841171971775e-05,""harmonic"":2,""tol_hz"":7.181244919786098},{""center_hz"":464.59336898395736,""energy"":1.600862241640924e-05,""harmonic"":3,""tol_hz"":9.291867379679147},{""center_hz"":523.7933689839574,""energy"":2.5116894722077922e-05,""harmonic"":3,""tol_hz"":10.475867379679148}]",
source_domain/cwru_12khz_fe/IR021_2.mat,source_domain/cwru_12khz_fe/IR021_2.mat,source_12khz_fe,IR,2.0,0.021,,1758.0,SKF6203_FE,12000,12000,X272_FE_time,-0.00034207578406687084,1.4924525396009986e-05,False,False,0.2937795153312149,2.2791022497916664,7.757866463977741,10.834331801441591,6.03536110784883,0.08667746770611597,0.08667746770611597,0.7154020466968173,2.9296875,29.3,11.182049910873442,100.63844919786096,163.06155080213904,116.83894921933724,IR,BPFI,163.06155080213904,0.002422966628135085,0.0009877669906289861,0.002916850123449578,158.203125,-4.858425802139038,-0.16581658027778287,"[{""center_hz"":163.06155080213904,""energy"":0.00016688036540883015,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":326.1231016042781,""energy"":4.51018892141899e-06,""harmonic"":2,""tol_hz"":6.522462032085562},{""center_hz"":489.1846524064171,""energy"":3.862605733292641e-05,""harmonic"":3,""tol_hz"":9.783693048128342}]","[{""center_hz"":133.76155080213903,""energy"":1.3102616027158235e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":192.36155080213905,""energy"":1.1737746059491324e-05,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":296.82310160427807,""energy"":3.162550817213096e-07,""harmonic"":2,""tol_hz"":5.9364620320855614},{""center_hz"":355.4231016042781,""energy"":3.04259610477799e-05,""harmonic"":2,""tol_hz"":7.108462032085562},{""center_hz"":459.8846524064171,""energy"":7.097643622906739e-06,""harmonic"":3,""tol_hz"":9.197693048128341},{""center_hz"":518.4846524064171,""energy"":3.472927401679622e-05,""harmonic"":3,""tol_hz"":10.369693048128342}]",
source_domain/cwru_12khz_fe/IR021_3.mat,source_domain/cwru_12khz_fe/IR021_3.mat,source_12khz_fe,IR,3.0,0.021,,1737.0,SKF6203_FE,12000,12000,X273_FE_time,-0.00010098701331285075,1.9655390501120625e-06,False,False,0.2852012090465224,1.6796671327272727,5.889410982312081,8.181295172817075,5.859820055522564,0.08147902875280759,0.08147902875280759,0.7254751415897853,2.9296875,28.95,11.048475935828877,99.4362834224599,161.11371657754012,115.44326211262162,IR,BPFI,161.11371657754012,0.0037298083991345755,0.0009753975213583115,0.004217507159813731,155.2734375,-5.840279077540117,-0.2017367557008676,"[{""center_hz"":161.11371657754012,""energy"":0.00024810695502900184,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":322.22743315508023,""energy"":3.575034713069701e-06,""harmonic"":2,""tol_hz"":6.444548663101605},{""center_hz"":483.34114973262035,""energy"":5.2219176053477775e-05,""harmonic"":3,""tol_hz"":9.666822994652406}]","[{""center_hz"":132.16371657754013,""energy"":6.455162129023039e-07,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":190.0637165775401,""energy"":1.3343678757183252e-05,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":293.27743315508025,""energy"":1.3515269340360418e-07,""harmonic"":2,""tol_hz"":5.865548663101605},{""center_hz"":351.1774331550802,""energy"":2.1670977970559492e-05,""harmonic"":2,""tol_hz"":7.023548663101605},{""center_hz"":454.39114973262036,""energy"":2.9487604283318858e-06,""harmonic"":3,""tol_hz"":9.087822994652408},{""center_hz"":512.2911497326204,""energy"":4.0730356625790576e-05,""harmonic"":3,""tol_hz"":10.245822994652409}]",
source_domain/cwru_12khz_fe/OR007@12_0.mat,source_domain/cwru_12khz_fe/OR007@12_0.mat,source_12khz_fe,OR,0.0,0.007,12.0,1797.0,SKF6203_FE,12000,12000,X302_FE_time,-1.3679757735173901e-05,1.559400685782739e-08,False,False,0.12670393269983518,0.6730681676336164,5.312133201327949,6.69672289929529,3.297267982240288,0.01623907470793907,0.01623907470793907,0.6527873721531712,2.9296875,29.95,11.430115864527629,102.87104278074867,166.67895721925134,119.43093956038057,OR,BPFO,102.87104278074867,0.00014585733379657737,0.0,0.00014585733379657737,108.3984375,5.527394719251333,0.18455408077633834,"[{""center_hz"":102.87104278074867,""energy"":6.236358346551338e-07,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":205.74208556149733,""energy"":1.6253690494354628e-06,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":308.613128342246,""energy"":1.195832561328301e-07,""harmonic"":3,""tol_hz"":6.17226256684492}]",[],
source_domain/cwru_12khz_fe/OR007@12_1.mat,source_domain/cwru_12khz_fe/OR007@12_1.mat,source_12khz_fe,OR,1.0,0.007,12.0,1775.0,SKF6203_FE,12000,12000,X305_FE_time,-8.051849005901687e-06,9.56169171883815e-10,False,False,0.16836667114614706,2.13825525383658,12.699991270721945,16.589531080485127,7.273700003683463,0.028583124909194485,0.028583124909194485,0.6398193189622543,2.9296875,29.583333333333332,11.290181224004753,101.61163101604278,164.63836898395724,117.96879116286895,OR,BPFO,101.61163101604278,8.834777736618972e-05,0.0,8.834777736618972e-05,105.46875,3.8571189839572213,0.13038148678165257,"[{""center_hz"":101.61163101604278,""energy"":5.206364607838526e-07,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":203.22326203208556,""energy"":5.127337590072956e-07,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":304.8348930481283,""energy"":1.491885336116358e-06,""harmonic"":3,""tol_hz"":6.096697860962567}]",[],
source_domain/cwru_12khz_fe/OR007@12_2.mat,source_domain/cwru_12khz_fe/OR007@12_2.mat,source_12khz_fe,OR,2.0,0.007,12.0,1755.0,SKF6203_FE,12000,12000,X306_FE_time,-1.3110996637403722e-05,6.792992398071335e-08,False,False,0.17047269024874243,1.6705316050541128,9.799408941200987,12.621182635664079,5.29991001288119,0.029428060421936835,0.029428060421936835,0.6516646468771856,2.9296875,29.25,11.162967914438504,100.46671122994653,162.78328877005347,116.6395653469493,OR,BPFO,100.46671122994653,0.00012313896123818905,0.0,0.00012313896123818905,105.46875,5.002038770053474,0.17100987248046065,"[{""center_hz"":100.46671122994653,""energy"":1.0546745272485138e-06,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":200.93342245989305,""energy"":4.7681716842939547e-07,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":301.40013368983955,""energy"":2.0922490959340554e-06,""harmonic"":3,""tol_hz"":6.0280026737967916}]",[],
source_domain/cwru_12khz_fe/OR007@12_3.mat,source_domain/cwru_12khz_fe/OR007@12_3.mat,source_12khz_fe,OR,3.0,0.007,12.0,1733.0,SKF6203_FE,12000,12000,X307_FE_time,5.021292269673664e-06,2.2750742025209975e-06,False,False,0.17140135433391118,0.8247799366829005,4.811980278032848,6.1194935699783475,3.2868364366177003,0.02940417218072863,0.02940417218072863,0.6061312351785662,2.9296875,28.883333333333333,11.023033273915628,99.20729946524064,160.74270053475936,115.17741694943767,OR,BPFO,99.20729946524064,6.802523025240894e-05,0.0,6.802523025240894e-05,102.5390625,3.331763034759362,0.1153524420574505,"[{""center_hz"":99.20729946524064,""energy"":5.786453002286767e-07,""harmonic"":1,""tol_hz"":5.859375},{""center_hz"":198.41459893048128,""energy"":1.9983379058322464e-07,""harmonic"":2,""tol_hz"":5.859375},{""center_hz"":297.6218983957219,""energy"":1.221746492163641e-06,""harmonic"":3,""tol_hz"":5.952437967914439}]",[],
